"tmrca","model","id"
72,"simulation",7
59,"simulation",7
87,"simulation",7
86,"simulation",7
100,"simulation",7
62,"simulation",7
90,"simulation",7
67,"simulation",7
65,"simulation",7
97,"simulation",7
74,"simulation",7
78,"simulation",7
90,"simulation",7
80,"simulation",7
82,"simulation",7
66,"simulation",7
68,"simulation",7
75,"simulation",7
118,"simulation",7
69,"simulation",7
85,"simulation",7
78,"simulation",7
91,"simulation",7
123,"simulation",7
70,"simulation",7
86,"simulation",7
91,"simulation",7
75,"simulation",7
98,"simulation",7
98,"simulation",7
91,"simulation",7
63,"simulation",7
76,"simulation",7
74,"simulation",7
73,"simulation",7
80,"simulation",7
81,"simulation",7
79,"simulation",7
71,"simulation",7
66,"simulation",7
88,"simulation",7
78,"simulation",7
74,"simulation",7
82,"simulation",7
65,"simulation",7
112,"simulation",7
196,"simulation",7
95,"simulation",7
62,"simulation",7
100,"simulation",7
91,"simulation",7
67,"simulation",7
71,"simulation",7
90,"simulation",7
59,"simulation",7
84,"simulation",7
108,"simulation",7
69,"simulation",7
115,"simulation",7
78,"simulation",7
94,"simulation",7
100,"simulation",7
74,"simulation",7
75,"simulation",7
88,"simulation",7
73,"simulation",7
75,"simulation",7
62,"simulation",7
73,"simulation",7
67,"simulation",7
82,"simulation",7
79,"simulation",7
90,"simulation",7
85,"simulation",7
76,"simulation",7
80,"simulation",7
82,"simulation",7
66,"simulation",7
52,"simulation",7
79,"simulation",7
81,"simulation",7
63,"simulation",7
73,"simulation",7
118,"simulation",7
91,"simulation",7
85,"simulation",7
116,"simulation",7
86,"simulation",7
84,"simulation",7
76,"simulation",7
80,"simulation",7
92,"simulation",7
112,"simulation",7
74,"simulation",7
81,"simulation",7
80,"simulation",7
80,"simulation",7
94,"simulation",7
78,"simulation",7
75,"simulation",7
87,"simulation",7
89,"simulation",7
84,"simulation",7
66,"simulation",7
68,"simulation",7
80,"simulation",7
73,"simulation",7
79,"simulation",7
58,"simulation",7
83,"simulation",7
84,"simulation",7
90,"simulation",7
87,"simulation",7
70,"simulation",7
82,"simulation",7
72,"simulation",7
70,"simulation",7
113,"simulation",7
86,"simulation",7
74,"simulation",7
70,"simulation",7
81,"simulation",7
66,"simulation",7
89,"simulation",7
87,"simulation",7
69,"simulation",7
74,"simulation",7
99,"simulation",7
78,"simulation",7
87,"simulation",7
93,"simulation",7
80,"simulation",7
91,"simulation",7
108,"simulation",7
75,"simulation",7
114,"simulation",7
84,"simulation",7
82,"simulation",7
75,"simulation",7
70,"simulation",7
79,"simulation",7
110,"simulation",7
75,"simulation",7
125,"simulation",7
71,"simulation",7
101,"simulation",7
102,"simulation",7
78,"simulation",7
87,"simulation",7
83,"simulation",7
61,"simulation",7
94,"simulation",7
69,"simulation",7
105,"simulation",7
69,"simulation",7
69,"simulation",7
73,"simulation",7
78,"simulation",7
60,"simulation",7
117,"simulation",7
77,"simulation",7
68,"simulation",7
97,"simulation",7
55,"simulation",7
93,"simulation",7
94,"simulation",7
60,"simulation",7
83,"simulation",7
81,"simulation",7
90,"simulation",7
83,"simulation",7
76,"simulation",7
71,"simulation",7
75,"simulation",7
76,"simulation",7
76,"simulation",7
65,"simulation",7
79,"simulation",7
76,"simulation",7
88,"simulation",7
69,"simulation",7
76,"simulation",7
71,"simulation",7
125,"simulation",7
71,"simulation",7
86,"simulation",7
77,"simulation",7
82,"simulation",7
72,"simulation",7
59,"simulation",7
93,"simulation",7
106,"simulation",7
75,"simulation",7
106,"simulation",7
85,"simulation",7
91,"simulation",7
87,"simulation",7
64,"simulation",7
68,"simulation",7
107,"simulation",7
109,"simulation",7
104,"simulation",7
98,"simulation",7
93,"simulation",7
102,"simulation",7
87,"simulation",7
86,"simulation",7
59,"simulation",7
58,"simulation",7
67,"simulation",7
103,"simulation",7
81,"simulation",7
78,"simulation",7
75,"simulation",7
61,"simulation",7
80,"simulation",7
89,"simulation",7
70,"simulation",7
72,"simulation",7
76,"simulation",7
73,"simulation",7
74,"simulation",7
85,"simulation",7
90,"simulation",7
125,"simulation",7
61,"simulation",7
74,"simulation",7
111,"simulation",7
70,"simulation",7
79,"simulation",7
68,"simulation",7
82,"simulation",7
89,"simulation",7
50,"simulation",7
85,"simulation",7
97,"simulation",7
66,"simulation",7
61,"simulation",7
86,"simulation",7
87,"simulation",7
81,"simulation",7
58,"simulation",7
81,"simulation",7
107,"simulation",7
84,"simulation",7
84,"simulation",7
77,"simulation",7
67,"simulation",7
75,"simulation",7
76,"simulation",7
86,"simulation",7
71,"simulation",7
77,"simulation",7
68,"simulation",7
94,"simulation",7
87,"simulation",7
82,"simulation",7
80,"simulation",7
68,"simulation",7
73,"simulation",7
83,"simulation",7
75,"simulation",7
65,"simulation",7
91,"simulation",7
84,"simulation",7
77,"simulation",7
64,"simulation",7
81,"simulation",7
81,"simulation",7
82,"simulation",7
80,"simulation",7
69,"simulation",7
79,"simulation",7
75,"simulation",7
84,"simulation",7
69,"simulation",7
62,"simulation",7
134,"simulation",7
77,"simulation",7
83,"simulation",7
91,"simulation",7
89,"simulation",7
97,"simulation",7
111,"simulation",7
95,"simulation",7
64,"simulation",7
76,"simulation",7
83,"simulation",7
86,"simulation",7
81,"simulation",7
63,"simulation",7
83,"simulation",7
88,"simulation",7
104,"simulation",7
67,"simulation",7
81,"simulation",7
66,"simulation",7
74,"simulation",7
86,"simulation",7
81,"simulation",7
75,"simulation",7
121,"simulation",7
68,"simulation",7
69,"simulation",7
81,"simulation",7
80,"simulation",7
90,"simulation",7
86,"simulation",7
97,"simulation",7
73,"simulation",7
86,"simulation",7
82,"simulation",7
117,"simulation",7
79,"simulation",7
64,"simulation",7
67,"simulation",7
69,"simulation",7
68,"simulation",7
78,"simulation",7
62,"simulation",7
90,"simulation",7
103,"simulation",7
62,"simulation",7
65,"simulation",7
97,"simulation",7
79,"simulation",7
91,"simulation",7
67,"simulation",7
71,"simulation",7
73,"simulation",7
93,"simulation",7
76,"simulation",7
83,"simulation",7
48,"simulation",7
81,"simulation",7
90,"simulation",7
78,"simulation",7
75,"simulation",7
120,"simulation",7
124,"simulation",7
87,"simulation",7
67,"simulation",7
95,"simulation",7
59,"simulation",7
58,"simulation",7
74,"simulation",7
83,"simulation",7
82,"simulation",7
114,"simulation",7
67,"simulation",7
65,"simulation",7
63,"simulation",7
117,"simulation",7
79,"simulation",7
86,"simulation",7
78,"simulation",7
69,"simulation",7
74,"simulation",7
75,"simulation",7
113,"simulation",7
68,"simulation",7
101,"simulation",7
88,"simulation",7
76,"simulation",7
58,"simulation",7
62,"simulation",7
87,"simulation",7
74,"simulation",7
99,"simulation",7
86,"simulation",7
83,"simulation",7
61,"simulation",7
61,"simulation",7
98,"simulation",7
70,"simulation",7
93,"simulation",7
122,"simulation",7
129,"simulation",7
77,"simulation",7
64,"simulation",7
72,"simulation",7
82,"simulation",7
59,"simulation",7
73,"simulation",7
95,"simulation",7
84,"simulation",7
76,"simulation",7
62,"simulation",7
62,"simulation",7
66,"simulation",7
74,"simulation",7
93,"simulation",7
85,"simulation",7
71,"simulation",7
85,"simulation",7
86,"simulation",7
68,"simulation",7
75,"simulation",7
135,"simulation",7
104,"simulation",7
95,"simulation",7
90,"simulation",7
80,"simulation",7
79,"simulation",7
78,"simulation",7
94,"simulation",7
123,"simulation",7
82,"simulation",7
84,"simulation",7
75,"simulation",7
73,"simulation",7
74,"simulation",7
67,"simulation",7
63,"simulation",7
86,"simulation",7
82,"simulation",7
106,"simulation",7
166,"simulation",7
70,"simulation",7
67,"simulation",7
65,"simulation",7
99,"simulation",7
83,"simulation",7
69,"simulation",7
72,"simulation",7
87,"simulation",7
86,"simulation",7
78,"simulation",7
115,"simulation",7
81,"simulation",7
134,"simulation",7
98,"simulation",7
70,"simulation",7
70,"simulation",7
68,"simulation",7
111,"simulation",7
67,"simulation",7
137,"simulation",7
71,"simulation",7
64,"simulation",7
116,"simulation",7
89,"simulation",7
100,"simulation",7
140,"simulation",7
72,"simulation",7
83,"simulation",7
84,"simulation",7
199,"simulation",7
89,"simulation",7
78,"simulation",7
86,"simulation",7
77,"simulation",7
72,"simulation",7
57,"simulation",7
79,"simulation",7
69,"simulation",7
70,"simulation",7
63,"simulation",7
78,"simulation",7
106,"simulation",7
92,"simulation",7
91,"simulation",7
79,"simulation",7
107,"simulation",7
77,"simulation",7
75,"simulation",7
114,"simulation",7
75,"simulation",7
72,"simulation",7
74,"simulation",7
81,"simulation",7
75,"simulation",7
73,"simulation",7
140,"simulation",7
83,"simulation",7
97,"simulation",7
69,"simulation",7
69,"simulation",7
72,"simulation",7
94,"simulation",7
68,"simulation",7
88,"simulation",7
83,"simulation",7
69,"simulation",7
108,"simulation",7
68,"simulation",7
98,"simulation",7
78,"simulation",7
70,"simulation",7
89,"simulation",7
65,"simulation",7
74,"simulation",7
77,"simulation",7
88,"simulation",7
115,"simulation",7
87,"simulation",7
76,"simulation",7
91,"simulation",7
86,"simulation",7
73,"simulation",7
82,"simulation",7
100,"simulation",7
103,"simulation",7
65,"simulation",7
94,"simulation",7
123,"simulation",7
74,"simulation",7
79,"simulation",7
117,"simulation",7
80,"simulation",7
83,"simulation",7
77,"simulation",7
80,"simulation",7
86,"simulation",7
78,"simulation",7
80,"simulation",7
76,"simulation",7
74,"simulation",7
99,"simulation",7
90,"simulation",7
81,"simulation",7
83,"simulation",7
77,"simulation",7
79,"simulation",7
85,"simulation",7
75,"simulation",7
76,"simulation",7
64,"simulation",7
91,"simulation",7
59,"simulation",7
66,"simulation",7
64,"simulation",7
142,"simulation",7
69,"simulation",7
81,"simulation",7
78,"simulation",7
82,"simulation",7
75,"simulation",7
73,"simulation",7
64,"simulation",7
72,"simulation",7
71,"simulation",7
96,"simulation",7
77,"simulation",7
78,"simulation",7
105,"simulation",7
85,"simulation",7
89,"simulation",7
96,"simulation",7
82,"simulation",7
75,"simulation",7
83,"simulation",7
58,"simulation",7
97,"simulation",7
93,"simulation",7
68,"simulation",7
83,"simulation",7
77,"simulation",7
77,"simulation",7
72,"simulation",7
70,"simulation",7
91,"simulation",7
95,"simulation",7
78,"simulation",7
108,"simulation",7
65,"simulation",7
73,"simulation",7
76,"simulation",7
59,"simulation",7
85,"simulation",7
73,"simulation",7
90,"simulation",7
67,"simulation",7
68,"simulation",7
76,"simulation",7
164,"simulation",7
83,"simulation",7
84,"simulation",7
94,"simulation",7
84,"simulation",7
82,"simulation",7
98,"simulation",7
88,"simulation",7
72,"simulation",7
73,"simulation",7
72,"simulation",7
78,"simulation",7
86,"simulation",7
59,"simulation",7
69,"simulation",7
79,"simulation",7
76,"simulation",7
75,"simulation",7
94,"simulation",7
75,"simulation",7
109,"simulation",7
93,"simulation",7
79,"simulation",7
73,"simulation",7
74,"simulation",7
110,"simulation",7
100,"simulation",8
70,"simulation",8
70,"simulation",8
80,"simulation",8
68,"simulation",8
72,"simulation",8
111,"simulation",8
110,"simulation",8
75,"simulation",8
80,"simulation",8
78,"simulation",8
65,"simulation",8
107,"simulation",8
105,"simulation",8
81,"simulation",8
118,"simulation",8
92,"simulation",8
73,"simulation",8
97,"simulation",8
107,"simulation",8
73,"simulation",8
77,"simulation",8
91,"simulation",8
86,"simulation",8
106,"simulation",8
74,"simulation",8
86,"simulation",8
67,"simulation",8
77,"simulation",8
69,"simulation",8
104,"simulation",8
75,"simulation",8
86,"simulation",8
76,"simulation",8
74,"simulation",8
79,"simulation",8
90,"simulation",8
65,"simulation",8
105,"simulation",8
88,"simulation",8
75,"simulation",8
99,"simulation",8
77,"simulation",8
111,"simulation",8
60,"simulation",8
116,"simulation",8
61,"simulation",8
78,"simulation",8
102,"simulation",8
110,"simulation",8
80,"simulation",8
90,"simulation",8
81,"simulation",8
88,"simulation",8
67,"simulation",8
75,"simulation",8
64,"simulation",8
103,"simulation",8
75,"simulation",8
94,"simulation",8
90,"simulation",8
52,"simulation",8
73,"simulation",8
103,"simulation",8
89,"simulation",8
75,"simulation",8
72,"simulation",8
99,"simulation",8
77,"simulation",8
71,"simulation",8
87,"simulation",8
77,"simulation",8
80,"simulation",8
80,"simulation",8
112,"simulation",8
86,"simulation",8
62,"simulation",8
69,"simulation",8
79,"simulation",8
69,"simulation",8
95,"simulation",8
84,"simulation",8
74,"simulation",8
98,"simulation",8
40,"simulation",8
52,"simulation",8
82,"simulation",8
75,"simulation",8
91,"simulation",8
78,"simulation",8
91,"simulation",8
83,"simulation",8
88,"simulation",8
95,"simulation",8
69,"simulation",8
65,"simulation",8
84,"simulation",8
77,"simulation",8
73,"simulation",8
76,"simulation",8
80,"simulation",8
77,"simulation",8
81,"simulation",8
95,"simulation",8
83,"simulation",8
76,"simulation",8
82,"simulation",8
86,"simulation",8
83,"simulation",8
70,"simulation",8
80,"simulation",8
143,"simulation",8
84,"simulation",8
81,"simulation",8
92,"simulation",8
127,"simulation",8
80,"simulation",8
76,"simulation",8
122,"simulation",8
83,"simulation",8
81,"simulation",8
75,"simulation",8
108,"simulation",8
82,"simulation",8
83,"simulation",8
84,"simulation",8
77,"simulation",8
71,"simulation",8
98,"simulation",8
87,"simulation",8
74,"simulation",8
97,"simulation",8
143,"simulation",8
74,"simulation",8
91,"simulation",8
52,"simulation",8
52,"simulation",8
91,"simulation",8
89,"simulation",8
71,"simulation",8
73,"simulation",8
65,"simulation",8
55,"simulation",8
68,"simulation",8
79,"simulation",8
68,"simulation",8
67,"simulation",8
136,"simulation",8
98,"simulation",8
73,"simulation",8
89,"simulation",8
104,"simulation",8
63,"simulation",8
114,"simulation",8
87,"simulation",8
85,"simulation",8
86,"simulation",8
93,"simulation",8
148,"simulation",8
65,"simulation",8
72,"simulation",8
85,"simulation",8
74,"simulation",8
121,"simulation",8
67,"simulation",8
75,"simulation",8
100,"simulation",8
104,"simulation",8
61,"simulation",8
71,"simulation",8
67,"simulation",8
72,"simulation",8
78,"simulation",8
80,"simulation",8
97,"simulation",8
86,"simulation",8
76,"simulation",8
86,"simulation",8
77,"simulation",8
80,"simulation",8
81,"simulation",8
81,"simulation",8
64,"simulation",8
88,"simulation",8
106,"simulation",8
75,"simulation",8
111,"simulation",8
89,"simulation",8
76,"simulation",8
68,"simulation",8
102,"simulation",8
59,"simulation",8
63,"simulation",8
71,"simulation",8
74,"simulation",8
70,"simulation",8
70,"simulation",8
71,"simulation",8
93,"simulation",8
81,"simulation",8
73,"simulation",8
107,"simulation",8
76,"simulation",8
92,"simulation",8
74,"simulation",8
79,"simulation",8
79,"simulation",8
69,"simulation",8
65,"simulation",8
78,"simulation",8
69,"simulation",8
56,"simulation",8
61,"simulation",8
89,"simulation",8
74,"simulation",8
73,"simulation",8
68,"simulation",8
59,"simulation",8
95,"simulation",8
75,"simulation",8
157,"simulation",8
98,"simulation",8
77,"simulation",8
82,"simulation",8
86,"simulation",8
87,"simulation",8
75,"simulation",8
89,"simulation",8
69,"simulation",8
72,"simulation",8
99,"simulation",8
81,"simulation",8
76,"simulation",8
86,"simulation",8
74,"simulation",8
87,"simulation",8
67,"simulation",8
93,"simulation",8
77,"simulation",8
85,"simulation",8
69,"simulation",8
67,"simulation",8
169,"simulation",8
67,"simulation",8
76,"simulation",8
62,"simulation",8
85,"simulation",8
93,"simulation",8
79,"simulation",8
69,"simulation",8
80,"simulation",8
64,"simulation",8
93,"simulation",8
92,"simulation",8
72,"simulation",8
80,"simulation",8
78,"simulation",8
114,"simulation",8
67,"simulation",8
88,"simulation",8
87,"simulation",8
108,"simulation",8
102,"simulation",8
79,"simulation",8
88,"simulation",8
80,"simulation",8
82,"simulation",8
117,"simulation",8
106,"simulation",8
81,"simulation",8
73,"simulation",8
81,"simulation",8
63,"simulation",8
83,"simulation",8
68,"simulation",8
93,"simulation",8
78,"simulation",8
77,"simulation",8
78,"simulation",8
132,"simulation",8
57,"simulation",8
91,"simulation",8
78,"simulation",8
57,"simulation",8
54,"simulation",8
67,"simulation",8
69,"simulation",8
76,"simulation",8
78,"simulation",8
85,"simulation",8
78,"simulation",8
87,"simulation",8
77,"simulation",8
87,"simulation",8
73,"simulation",8
109,"simulation",8
81,"simulation",8
76,"simulation",8
75,"simulation",8
74,"simulation",8
85,"simulation",8
61,"simulation",8
62,"simulation",8
80,"simulation",8
78,"simulation",8
94,"simulation",8
82,"simulation",8
74,"simulation",8
76,"simulation",8
108,"simulation",8
108,"simulation",8
61,"simulation",8
68,"simulation",8
71,"simulation",8
111,"simulation",8
105,"simulation",8
104,"simulation",8
83,"simulation",8
85,"simulation",8
58,"simulation",8
62,"simulation",8
83,"simulation",8
74,"simulation",8
87,"simulation",8
91,"simulation",8
82,"simulation",8
81,"simulation",8
72,"simulation",8
82,"simulation",8
