"location","date","daily_average","total_air_travels","non_air_num","estimate"
"Faroe Islands",2020-01-01,0.000112629816267075,238100,0,26.8171592531906
"Fiji",2020-01-01,8.55127448893046e-05,238100,0,20.3605845581434
"Finland",2020-01-01,0.00515627084960469,238100,0,1227.70808929088
"France",2020-01-01,0.0464092567479221,238100,24686.1290322581,35736.1730639384
"French Polynesia",2020-01-01,1.30215639784341e-05,238100,0,3.10043438326516
"Gabon",2020-01-01,6.51078198921707e-05,238100,0,15.5021719163258
"Gambia",2020-01-01,0.000304462959825656,238100,0,72.4926307344887
"Georgia",2020-01-01,0.000298019299300245,238100,0,70.9583951633883
"Germany",2020-01-01,0.0534697635257133,238100,0,12731.1506954723
"Ghana",2020-01-01,0.00177509423182304,238100,0,422.649936597066
"Gibraltar",2020-01-01,0.00153828970751419,238100,0,366.266779359129
"Greece",2020-01-01,0.00825043608815035,238100,0,1964.4288325886
"Greenland",2020-01-01,1.34242927612723e-07,238100,0,0.0319632410645894
"Grenada",2020-01-01,0.000432530712768194,238100,0,102.985562710107
"Guadeloupe",2020-01-01,6.71214638063616e-06,238100,0,1.59816205322947
"Guam",2020-01-01,3.62455904554352e-06,238100,0,0.863007508743912
"Guatemala",2020-01-01,5.78587018010837e-05,238100,0,13.776156898838
"Guernsey",2020-01-01,0.00373222187348893,238100,0,888.642028077714
"Guinea",2020-01-01,5.61135437421183e-05,238100,0,13.3606347649984
"Guinea-Bissau",2020-01-01,1.57064225306886e-05,238100,0,3.73969920455696
"Guyana",2020-01-01,0.000162836671194233,238100,0,38.7714114113469
"Haiti",2020-01-01,4.29577368360714e-06,238100,0,1.02282371406686
"Honduras",2020-01-01,1.93309815762321e-05,238100,0,4.60270671330086
"Hong Kong (SAR)",2020-01-01,0.00833004214422469,238100,0,1983.3830345399
"Hungary",2020-01-01,0.012696830336539,238100,0,3023.11530312994
"Iceland",2020-01-01,0.00614416455390672,238100,0,1462.92558028519
"India",2020-01-01,0.0239369906655523,238100,0,5699.397477468
"Indonesia",2020-01-01,0.00252014248007365,238100,0,600.045924505536
"Iran",2020-01-01,0.000739007316508041,238100,0,175.957642060565
"Iraq",2020-01-01,0.0011891238527935,238100,0,283.130389350132
"Ireland",2020-01-01,0.0560823993829121,238100,2548.3870967742,15901.6063898456
"Isle of Man",2020-01-01,0.00339661455445712,238100,0,808.73392541624
"Israel",2020-01-01,0.00591742824916883,238100,0,1408.9396661271
"Italy",2020-01-01,0.0581642387043302,238100,0,13848.905235501
"Jamaica",2020-01-01,0.00317417402340284,238100,0,755.770834972216
"Japan",2020-01-01,0.0042067706225999,238100,0,1001.63208524104
"Jersey",2020-01-01,0.00576573374096646,238100,0,1372.82120372411
"Jordan",2020-01-01,0.000774715935253025,238100,0,184.459864183745
"Kazakhstan",2020-01-01,0.000382458100768648,238100,0,91.0632737930151
"Kenya",2020-01-01,0.0020131069424804,238100,0,479.320763004583
"Korea (South)",2020-01-01,0.00359193801413363,238100,0,855.240441165217
"Kuwait",2020-01-01,0.00318061768392825,238100,0,757.305070543316
"Kyrgyzstan",2020-01-01,4.9938369071933e-05,238100,0,11.8903256760272
"Laos",2020-01-01,3.23525455546663e-05,238100,0,7.70314109656605
"Latvia",2020-01-01,0.00413186306899201,238100,0,983.796596726998
"Lebanon",2020-01-01,0.000772165319628383,238100,0,183.852562603518
"Lesotho",2020-01-01,5.63820295973437e-06,238100,0,1.34245612471275
"Liberia",2020-01-01,1.69146088792031e-05,238100,0,4.02736837413826
"Lithuania",2020-01-01,0.00618322924584203,238100,0,1472.22688343499
"Luxembourg",2020-01-01,0.00286863712015628,238100,0,683.02249830921
"Macao (SAR)",2020-01-01,6.17517467018526e-06,238100,0,1.47030908897111
"Macedonia",2020-01-01,0.000435484057175674,238100,0,103.688754013528
"Madagascar",2020-01-01,1.54379366754632e-05,238100,0,3.67577272242779
"Malawi",2020-01-01,0.000133437470047047,238100,0,31.7714616182019
"Malaysia",2020-01-01,0.00310020617028823,238100,0,738.159089145628
"Maldives",2020-01-01,0.00164192524763122,238100,0,390.942401460993
"Mali",2020-01-01,3.98701495009788e-05,238100,0,9.49308259618305
"Malta",2020-01-01,0.00566236668670466,238100,0,1348.20950810438
"Martinique",2020-01-01,3.08758733509263e-06,238100,0,0.735154544485555
"Mauritania",2020-01-01,3.43661894688571e-05,238100,0,8.18258971253488
"Mauritius",2020-01-01,0.00173508983939445,238100,0,413.124890759819
"Mayotte",2020-01-01,4.02728782838169e-07,238100,0,0.095889723193768
"Mexico",2020-01-01,0.00446223491384692,238100,0,1062.45813298695
"Moldova",2020-01-01,0.00144619905917187,238100,0,344.339995988822
"Mongolia",2020-01-01,2.71170713777701e-05,238100,0,6.45657469504706
"Montenegro",2020-01-01,0.000197605589445928,238100,0,47.0498908470755
"Morocco",2020-01-01,0.00695257546399054,238100,0,1655.40821797615
"Mozambique",2020-01-01,9.63864220259352e-05,238100,0,22.9496070843752
"Myanmar",2020-01-01,0.000250363059997729,238100,0,59.6114445854593
"Namibia",2020-01-01,9.93397664334151e-05,238100,0,23.6527983877961
"Nepal",2020-01-01,0.00100937257272007,238100,0,240.331609564649
"Netherlands",2020-01-01,0.0402699249394095,238100,1570.9677419355,11159.2368700089
"New Caledonia",2020-01-01,5.35629281174765e-05,238100,0,12.7533331847712
"New Zealand",2020-01-01,0.00367516862925352,238100,0,875.057650625263
"Nicaragua",2020-01-01,2.93992011471864e-05,238100,0,6.99994979314508
"Niger",2020-01-01,2.30897835493884e-05,238100,0,5.49767746310938
"Nigeria",2020-01-01,0.00410689388445604,238100,0,977.851433888983
"North Mariana Isl",2020-01-01,0,238100,0,0
"Norway",2020-01-01,0.0131200982873019,238100,0,3123.89540220658
"Oman",2020-01-01,0.00100668771416781,238100,0,239.692344743356
"Pakistan",2020-01-01,0.0084841530251241,238100,0,2020.07683528205
"Palau",2020-01-01,9.39700493289062e-07,238100,0,0.223742687452126
"Panama",2020-01-01,0.000204720464609403,238100,0,48.7439426234989
"Papua New Guinea",2020-01-01,3.62455904554352e-06,238100,0,0.863007508743912
"Paraguay",2020-01-01,3.70510480211116e-05,238100,0,8.82185453382667
"Peru",2020-01-01,0.000479784223287872,238100,0,114.236623564842
"Philippines",2020-01-01,0.00287736291045111,238100,0,685.100108978409
"Poland",2020-01-01,0.0434814184966886,238100,0,10352.9257440616
"Portugal",2020-01-01,0.024402276652658,238100,0,5810.18207099787
"Puerto Rico",2020-01-01,0.000288085322656904,238100,0,68.5931153246088
"Qatar",2020-01-01,0.00178999519678805,238100,0,426.197856355235
"Reunion",2020-01-01,1.0202462498567e-05,238100,0,2.4292063209088
"Romania",2020-01-01,0.0184449782539882,238100,0,4391.74932227459
"Russia",2020-01-01,0.00498873567594402,238100,0,1187.81796444227
"Rwanda",2020-01-01,0.00017599247810028,238100,0,41.9038090356767
"Samoa",2020-01-01,1.20818634851451e-06,238100,0,0.287669169581305
"Sao Tome-Principe",2020-01-01,9.39700493289062e-06,238100,0,2.23742687452126
"Saudi Arabia",2020-01-01,0.00477918246594056,238100,0,1137.92334514045
"Senegal",2020-01-01,0.000242174241413353,238100,0,57.6616868805193
"Serbia",2020-01-01,0.00130913703007928,238100,0,311.705526861877
"Seychelles",2020-01-01,0.000260162793713457,238100,0,61.9447611831741
"Sierra Leone",2020-01-01,0.000308221761798812,238100,0,73.3876014842971
"Singapore",2020-01-01,0.00516150632378159,238100,0,1228.9546556924
"Slovakia",2020-01-01,0.00335043498735834,238100,0,797.738570490021
"Slovenia",2020-01-01,0.000634432075897729,238100,0,151.058277271249
"Solomon Islands",2020-01-01,0,238100,0,0
"Somalia",2020-01-01,0.000266472211311255,238100,0,63.4470335132098
"South Africa",2020-01-01,0.00843904740144623,238100,0,2009.33718628435
"South Sudan",2020-01-01,1.97337103590703e-05,238100,0,4.69859643649464
"Spain",2020-01-01,0.130053474327785,238100,0,30965.7322374456
"Sri Lanka",2020-01-01,0.00231931506036502,238100,0,552.228915872911
"St Barthelemy",2020-01-01,1.61091513135268e-05,238100,0,3.83558892775073
"St Helena",2020-01-01,1.07394342090178e-06,238100,0,0.255705928516714
"St Kitts-Nevis",2020-01-01,0.000126054109028347,238100,0,30.0134833596494
"St Lucia",2020-01-01,0.00107770222287494,238100,0,256.600899266523
"St Maarten (Dutch Part)",2020-01-01,0.000111287386990947,238100,0,26.4975268425445
"St Vincent-Grenad",2020-01-01,0.000179214308362985,238100,0,42.6709268212267
"Sudan",2020-01-01,0.000425818566387558,238100,0,101.387400656878
"Suriname",2020-01-01,1.00682195709542e-05,238100,0,2.39724307984419
"Svalbard",2020-01-01,1.58406654583013e-05,238100,0,3.77166244562154
"Swaziland",2020-01-01,1.47667220373995e-06,238100,0,0.351595651710482
"Sweden",2020-01-01,0.0106141855575552,238100,0,2527.23758125389
"Switzerland",2020-01-01,0.0442090151643496,238100,0,10526.1665106316
"Taiwan",2020-01-01,0.00147908857643698,238100,0,352.170990049645
"Tajikistan",2020-01-01,1.65118800963649e-05,238100,0,3.93147865094448
"Tanzania",2020-01-01,0.000496161860456625,238100,0,118.136138974722
"Thailand",2020-01-01,0.0111167910785372,238100,0,2646.90795579971
"Togo",2020-01-01,2.06734108523594e-05,238100,0,4.92233912394677
"Tonga",2020-01-01,2.81910147986719e-06,238100,0,0.671228062356378
"Trinidad-Tobago",2020-01-01,0.000612818964552081,238100,0,145.91219545985
"Tunisia",2020-01-01,0.000804383622255437,238100,0,191.52374045902
"Turkey",2020-01-01,0.00981101012164826,238100,0,2336.00150996445
"Turkmenistan",2020-01-01,0.000215191412963195,238100,0,51.2370754265367
"Turks-Caicos",2020-01-01,7.02090511414542e-05,238100,0,16.7167750767802
"Uganda",2020-01-01,0.000661817633130725,238100,0,157.578778448426
"Ukraine",2020-01-01,0.00230870986908361,238100,0,549.703819828808
"United Arab Emirates",2020-01-01,0.0148208219372275,238100,0,3528.83770325387
"United States",2020-01-01,0.0658832070420618,238100,0,15686.7915967149
"Uruguay",2020-01-01,0.000147801463301608,238100,0,35.1915284121129
"Uzbekistan",2020-01-01,9.24933771251662e-05,238100,0,22.0226730935021
"Vanuatu",2020-01-01,1.20818634851451e-06,238100,0,0.287669169581305
"Venezuela",2020-01-01,4.52398666054877e-05,238100,0,10.7716122387666
"Viet Nam",2020-01-01,0.00184288691026746,238100,0,438.791373334682
"Virgin Islands (GB)",2020-01-01,6.60475203854598e-05,238100,0,15.725914603778
"Virgin Islands (US)",2020-01-01,2.36267552598393e-05,238100,0,5.62553042736774
"Zambia",2020-01-01,0.000204988950464628,238100,0,48.8078691056279
"Zimbabwe",2020-01-01,0.000882244520270816,238100,0,210.062420276481
"French Guiana",2020-01-01,2.41637269702902e-06,238100,0,0.57533833916261
"Syria",2020-01-01,1.34242927612723e-07,238100,0,0.0319632410645894
"Timor-leste",2020-01-01,2.68485855225446e-07,238100,0,0.0639264821291787
"Afghanistan",2020-01-02,0.000343259165905733,290900,0,99.8540913619777
"Albania",2020-01-02,0.00160581390010339,290900,0,467.131263540076
"Algeria",2020-01-02,0.000930437731283784,290900,0,270.664336030453
"Angola",2020-01-02,0.000280836204565817,290900,0,81.6952519081962
"Antigua-Barbuda",2020-01-02,0.00104951120807627,290900,0,305.302810429387
"Argentina",2020-01-02,0.00146163699584733,290900,0,425.190202091988
"Armenia",2020-01-02,5.58450578868928e-05,290900,0,16.2453273392971
"Aruba",2020-01-02,2.17473542732611e-05,290900,0,6.32630535809165
"Australia",2020-01-02,0.0139753599791225,290900,0,4065.43221792674
"Austria",2020-01-02,0.0148808285258704,290900,0,4328.8330181757
"Azerbaijan",2020-01-02,0.000384203258827614,290900,0,111.764727992953
"Bahamas",2020-01-02,0.000290098966571095,290900,0,84.3897893755315
"Bahrain",2020-01-02,0.000722629679339289,290900,0,210.212973719799
"Bangladesh",2020-01-02,0.00231730141645083,290900,0,674.102982045546
"Barbados",2020-01-02,0.00578318532155611,290900,0,1682.32861004067
"Belarus",2020-01-02,0.000240160597499162,290900,0,69.8627178125062
"Belgium",2020-01-02,0.00514902173151361,290900,3854.3225806452,5352.17300234251
"Belize",2020-01-02,5.2354741768962e-05,290900,0,15.229994380591
"Benin",2020-01-02,3.06073874957009e-05,290900,0,8.90368902249939
"Bermuda",2020-01-02,0.000395076935964244,290900,0,114.927880671999
"Bolivia",2020-01-02,6.80611642996506e-05,290900,0,19.7989926947684
"Bonaire, Saint Eustatius and Saba",2020-01-02,6.57790345302343e-06,290900,0,1.91351211448452
"Bosnia-Herzegovina",2020-01-02,4.83274539405803e-05,290900,0,14.0584563513148
"Botswana",2020-01-02,0.000103635540117022,290900,0,30.1475786200417
"Brazil",2020-01-02,0.00426167597999351,290900,0,1239.72154258011
"Brunei Darussalam",2020-01-02,6.63160062406852e-05,290900,0,19.2913262154153
"Bulgaria",2020-01-02,0.0113054023918331,290900,0,3288.74155578425
"Burkina Faso",2020-01-02,2.38952411150647e-05,290900,0,6.95112564037232
"Burundi",2020-01-02,6.30941759779799e-06,290900,0,1.83540957919944
"Cambodia",2020-01-02,0.000395211178891857,290900,0,114.966931939641
"Cameroon",2020-01-02,0.000138001729585879,290900,0,40.1447031365322
"Canada",2020-01-02,0.00870833871423735,290900,0,2533.25573197164
"Cape Verde",2020-01-02,0.00226293303076767,290900,0,658.287218650315
"Cayman Islands",2020-01-02,0.000183912810829431,290900,0,53.5002366702815
"Central African Rep",2020-01-02,1.20818634851451e-06,290900,0,0.351461408782871
"Chad",2020-01-02,1.87940098657812e-05,290900,0,5.46717746995575
"Chile",2020-01-02,0.000919698297074766,290900,0,267.540234619049
"China",2020-01-02,0.0191392826756012,290900,0,5567.61733033239
"Colombia",2020-01-02,0.00130645217152702,290900,0,380.04693669721
"Comoros",2020-01-02,2.95334440747991e-06,290900,0,0.859127888135906
"Congo (Brazzaville)",2020-01-02,3.90646919353024e-05,290900,0,11.3639188839795
"Congo (Kinshasa)",2020-01-02,9.82658230125133e-05,290900,0,28.5855279143401
"Cook Islands",2020-01-02,4.29577368360714e-06,290900,0,1.24964056456132
"Costa Rica",2020-01-02,0.000926410443455402,290900,0,269.492798001176
"Cote D'Ivoire",2020-01-02,0.00018485251132272,290900,0,53.7735955437793
"Croatia",2020-01-02,0.00103675812995306,290900,0,301.592940003345
"Cuba",2020-01-02,0.000520191344499302,290900,0,151.323662114847
"Curacao",2020-01-02,4.88644256510312e-05,290900,0,14.214661421885
"Cyprus",2020-01-02,0.00614362758219627,290900,0,1787.18126366089
"Czech Republic",2020-01-02,0.0104882656914544,290900,0,3051.03648964409
"Denmark",2020-01-02,0.0136143807467719,290900,0,3960.42335923595
"Djibouti",2020-01-02,5.26232276241875e-05,290900,0,15.3080969158761
"Dominica",2020-01-02,5.77244588734709e-05,290900,0,16.7920450862927
"Dominican Rep",2020-01-02,0.00183751719316295,290900,0,534.533751491102
"Ecuador",2020-01-02,0.000284058034828522,290900,0,82.6324823316171
"Egypt",2020-01-02,0.00449942020479564,290900,0,1308.88133757505
"El Salvador",2020-01-02,5.61135437421183e-05,290900,0,16.3234298745822
"Equatorial Guinea",2020-01-02,5.2354741768962e-05,290900,0,15.229994380591
"Eritrea",2020-01-02,4.59110812435513e-05,290900,0,13.3555335337491
"Estonia",2020-01-02,0.00133061589849731,290900,0,387.076164872867
"Ethiopia",2020-01-02,0.000487838798944636,290900,0,141.912306612995
"Falkland Islands",2020-01-02,0.00014296871790755,290900,0,41.5896000393063
"Faroe Islands",2020-01-02,0.000112629816267075,290900,0,32.7640135520921
"Fiji",2020-01-02,8.55127448893046e-05,290900,0,24.8756574882987
"Finland",2020-01-02,0.00515627084960469,290900,0,1499.95919015
"France",2020-01-02,0.0464092567479221,290900,24686.1290322581,38186.5818202286
"French Polynesia",2020-01-02,1.30215639784341e-05,290900,0,3.78797296132648
"Gabon",2020-01-02,6.51078198921707e-05,290900,0,18.9398648066325
"Gambia",2020-01-02,0.000304462959825656,290900,0,88.5682750132833
"Georgia",2020-01-02,0.000298019299300245,290900,0,86.6938141664413
"Germany",2020-01-02,0.0534697635257133,290900,0,15554.35420963
"Ghana",2020-01-02,0.00177509423182304,290900,0,516.374912037322
"Gibraltar",2020-01-02,0.00153828970751419,290900,0,447.488475915878
"Greece",2020-01-02,0.00825043608815035,290900,0,2400.05185804294
"Greenland",2020-01-02,1.34242927612723e-07,290900,0,0.0390512676425411
"Grenada",2020-01-02,0.000432530712768194,290900,0,125.823184344268
"Guadeloupe",2020-01-02,6.71214638063616e-06,290900,0,1.95256338212706
"Guam",2020-01-02,3.62455904554352e-06,290900,0,1.05438422634861
"Guatemala",2020-01-02,5.78587018010837e-05,290900,0,16.8310963539352
"Guernsey",2020-01-02,0.00373222187348893,290900,0,1085.70334299793
"Guinea",2020-01-02,5.61135437421183e-05,290900,0,16.3234298745822
"Guinea-Bissau",2020-01-02,1.57064225306886e-05,290900,0,4.56899831417731
"Guyana",2020-01-02,0.000162836671194233,290900,0,47.3691876504024
"Haiti",2020-01-02,4.29577368360714e-06,290900,0,1.24964056456132
"Honduras",2020-01-02,1.93309815762321e-05,290900,0,5.62338254052592
"Hong Kong (SAR)",2020-01-02,0.00833004214422469,290900,0,2423.20925975496
"Hungary",2020-01-02,0.012696830336539,290900,0,3693.5079448992
"Iceland",2020-01-02,0.00614416455390672,290900,0,1787.33746873146
"India",2020-01-02,0.0239369906655523,290900,0,6963.27058460916
"Indonesia",2020-01-02,0.00252014248007365,290900,0,733.109447453425
"Iran",2020-01-02,0.000739007316508041,290900,0,214.977228372189
"Iraq",2020-01-02,0.0011891238527935,290900,0,345.916128777629
"Ireland",2020-01-02,0.0560823993829121,290900,2548.3870967742,18862.7570772633
"Isle of Man",2020-01-02,0.00339661455445712,290900,0,988.075173891576
"Israel",2020-01-02,0.00591742824916883,290900,0,1721.37987768321
"Italy",2020-01-02,0.0581642387043302,290900,0,16919.9770390897
"Jamaica",2020-01-02,0.00317417402340284,290900,0,923.367223407886
"Japan",2020-01-02,0.0042067706225999,290900,0,1223.74957411431
"Jersey",2020-01-02,0.00576573374096646,290900,0,1677.25194524714
"Jordan",2020-01-02,0.000774715935253025,290900,0,225.364865565105
"Kazakhstan",2020-01-02,0.000382458100768648,290900,0,111.2570615136
"Kenya",2020-01-02,0.0020131069424804,290900,0,585.612809567548
"Korea (South)",2020-01-02,0.00359193801413363,290900,0,1044.89476831147
"Kuwait",2020-01-02,0.00318061768392825,290900,0,925.241684254728
"Kyrgyzstan",2020-01-02,4.9938369071933e-05,290900,0,14.5270715630253
"Laos",2020-01-02,3.23525455546663e-05,290900,0,9.41135550185243
"Latvia",2020-01-02,0.00413186306899201,290900,0,1201.95896676978
"Lebanon",2020-01-02,0.000772165319628383,290900,0,224.622891479897
"Lesotho",2020-01-02,5.63820295973437e-06,290900,0,1.64015324098673
"Liberia",2020-01-02,1.69146088792031e-05,290900,0,4.92045972296018
"Lithuania",2020-01-02,0.00618322924584203,290900,0,1798.70138761545
"Luxembourg",2020-01-02,0.00286863712015628,290900,0,834.486538253462
"Macao (SAR)",2020-01-02,6.17517467018526e-06,290900,0,1.79635831155689
"Macedonia",2020-01-02,0.000435484057175674,290900,0,126.682312232404
"Madagascar",2020-01-02,1.54379366754632e-05,290900,0,4.49089577889225
"Malawi",2020-01-02,0.000133437470047047,290900,0,38.816960036686
"Malaysia",2020-01-02,0.00310020617028823,290900,0,901.849974936846
"Maldives",2020-01-02,0.00164192524763122,290900,0,477.636054535922
"Mali",2020-01-02,3.98701495009788e-05,290900,0,11.5982264898347
"Malta",2020-01-02,0.00566236668670466,290900,0,1647.18246916239
"Martinique",2020-01-02,3.08758733509263e-06,290900,0,0.898179155778446
"Mauritania",2020-01-02,3.43661894688571e-05,290900,0,9.99712451649053
"Mauritius",2020-01-02,0.00173508983939445,290900,0,504.737634279846
"Mayotte",2020-01-02,4.02728782838169e-07,290900,0,0.117153802927623
"Mexico",2020-01-02,0.00446223491384692,290900,0,1298.06413643807
"Moldova",2020-01-02,0.00144619905917187,290900,0,420.699306313097
"Mongolia",2020-01-02,2.71170713777701e-05,290900,0,7.88835606379332
"Montenegro",2020-01-02,0.000197605589445928,290900,0,57.4834659698205
"Morocco",2020-01-02,0.00695257546399054,290900,0,2022.50420247485
"Mozambique",2020-01-02,9.63864220259352e-05,290900,0,28.0388101673446
"Myanmar",2020-01-02,0.000250363059997729,290900,0,72.8306141533394
"Namibia",2020-01-02,9.93397664334151e-05,290900,0,28.8979380554805
"Nepal",2020-01-02,0.00100937257272007,290900,0,293.626481404268
"Netherlands",2020-01-02,0.0402699249394095,290900,1570.9677419355,13285.4889068097
"New Caledonia",2020-01-02,5.35629281174765e-05,290900,0,15.5814557893739
"New Zealand",2020-01-02,0.00367516862925352,290900,0,1069.10655424985
"Nicaragua",2020-01-02,2.93992011471864e-05,290900,0,8.55222761371652
"Niger",2020-01-02,2.30897835493884e-05,290900,0,6.71681803451709
"Nigeria",2020-01-02,0.00410689388445604,290900,0,1194.69543098826
"North Mariana Isl",2020-01-02,0,290900,0,0
"Norway",2020-01-02,0.0131200982873019,290900,0,3816.63659177612
"Oman",2020-01-02,0.00100668771416781,290900,0,292.845456051416
"Pakistan",2020-01-02,0.0084841530251241,290900,0,2468.0401150086
"Palau",2020-01-02,9.39700493289062e-07,290900,0,0.273358873497788
"Panama",2020-01-02,0.000204720464609403,290900,0,59.5531831548753
"Papua New Guinea",2020-01-02,3.62455904554352e-06,290900,0,1.05438422634861
"Paraguay",2020-01-02,3.70510480211116e-05,290900,0,10.7781498693414
"Peru",2020-01-02,0.000479784223287872,290900,0,139.569230554442
"Philippines",2020-01-02,0.00287736291045111,290900,0,837.024870650228
"Poland",2020-01-02,0.0434814184966886,290900,0,12648.7446406867
"Portugal",2020-01-02,0.024402276652658,290900,0,7098.62227825821
"Puerto Rico",2020-01-02,0.000288085322656904,290900,0,83.8040203608934
"Qatar",2020-01-02,0.00178999519678805,290900,0,520.709602745644
"Reunion",2020-01-02,1.0202462498567e-05,290900,0,2.96789634083314
"Romania",2020-01-02,0.0184449782539882,290900,0,5365.64417408517
"Russia",2020-01-02,0.00498873567594402,290900,0,1451.22320813212
"Rwanda",2020-01-02,0.00017599247810028,290900,0,51.1962118793714
"Samoa",2020-01-02,1.20818634851451e-06,290900,0,0.351461408782871
"Sao Tome-Principe",2020-01-02,9.39700493289062e-06,290900,0,2.73358873497788
"Saudi Arabia",2020-01-02,0.00477918246594056,290900,0,1390.26417934211
"Senegal",2020-01-02,0.000242174241413353,290900,0,70.4484868271444
"Serbia",2020-01-02,0.00130913703007928,290900,0,380.827962050063
"Seychelles",2020-01-02,0.000260162793713457,290900,0,75.6813566912446
"Sierra Leone",2020-01-02,0.000308221761798812,290900,0,89.6617105072744
"Singapore",2020-01-02,0.00516150632378159,290900,0,1501.48218958806
"Slovakia",2020-01-02,0.00335043498735834,290900,0,974.641537822541
"Slovenia",2020-01-02,0.000634432075897729,290900,0,184.556290878649
"Solomon Islands",2020-01-02,0,290900,0,0
"Somalia",2020-01-02,0.000266472211311255,290900,0,77.5167662704441
"South Africa",2020-01-02,0.00843904740144623,290900,0,2454.91888908071
"South Sudan",2020-01-02,1.97337103590703e-05,290900,0,5.74053634345355
"Spain",2020-01-02,0.130053474327785,290900,0,37832.5556819527
"Sri Lanka",2020-01-02,0.00231931506036502,290900,0,674.688751060184
"St Barthelemy",2020-01-02,1.61091513135268e-05,290900,0,4.68615211710495
"St Helena",2020-01-02,1.07394342090178e-06,290900,0,0.312410141140328
"St Kitts-Nevis",2020-01-02,0.000126054109028347,290900,0,36.6691403163461
"St Lucia",2020-01-02,0.00107770222287494,290900,0,313.50357663432
"St Maarten (Dutch Part)",2020-01-02,0.000111287386990947,290900,0,32.3735008756665
"St Vincent-Grenad",2020-01-02,0.000179214308362985,290900,0,52.1334423027923
"Sudan",2020-01-02,0.000425818566387558,290900,0,123.870620962141
"Suriname",2020-01-02,1.00682195709542e-05,290900,0,2.92884507319058
"Svalbard",2020-01-02,1.58406654583013e-05,290900,0,4.60804958181985
"Swaziland",2020-01-02,1.47667220373995e-06,290900,0,0.429563944067951
"Sweden",2020-01-02,0.0106141855575552,290900,0,3087.66657869281
"Switzerland",2020-01-02,0.0442090151643496,290900,0,12860.4025113093
"Taiwan",2020-01-02,0.00147908857643698,290900,0,430.266866885517
"Tajikistan",2020-01-02,1.65118800963649e-05,290900,0,4.80330592003255
"Tanzania",2020-01-02,0.000496161860456625,290900,0,144.333485206832
"Thailand",2020-01-02,0.0111167910785372,290900,0,3233.87452474647
"Togo",2020-01-02,2.06734108523594e-05,290900,0,6.01389521695135
"Tonga",2020-01-02,2.81910147986719e-06,290900,0,0.820076620493366
"Trinidad-Tobago",2020-01-02,0.000612818964552081,290900,0,178.2690367882
"Tunisia",2020-01-02,0.000804383622255437,290900,0,233.995195714107
"Turkey",2020-01-02,0.00981101012164826,290900,0,2854.02284438748
"Turkmenistan",2020-01-02,0.000215191412963195,290900,0,62.5991820309934
"Turks-Caicos",2020-01-02,7.02090511414542e-05,290900,0,20.423812977049
"Uganda",2020-01-02,0.000661817633130725,290900,0,192.522749477728
"Ukraine",2020-01-02,0.00230870986908361,290900,0,671.603700916422
"United Arab Emirates",2020-01-02,0.0148208219372275,290900,0,4311.37710153948
"United States",2020-01-02,0.0658832070420618,290900,0,19165.4249285358
"Uruguay",2020-01-02,0.000147801463301608,290900,0,42.9954456744378
"Uzbekistan",2020-01-02,9.24933771251662e-05,290900,0,26.9063234057108
"Vanuatu",2020-01-02,1.20818634851451e-06,290900,0,0.351461408782871
"Venezuela",2020-01-02,4.52398666054877e-05,290900,0,13.1602771955364
"Viet Nam",2020-01-02,0.00184288691026746,290900,0,536.095802196804
"Virgin Islands (GB)",2020-01-02,6.60475203854598e-05,290900,0,19.2132236801303
"Virgin Islands (US)",2020-01-02,2.36267552598393e-05,290900,0,6.87302310508725
"Zambia",2020-01-02,0.000204988950464628,290900,0,59.6312856901603
"Zimbabwe",2020-01-02,0.000882244520270816,290900,0,256.64493094678
"French Guiana",2020-01-02,2.41637269702902e-06,290900,0,0.702922817565742
"Syria",2020-01-02,1.34242927612723e-07,290900,0,0.0390512676425411
"Timor-leste",2020-01-02,2.68485855225446e-07,290900,0,0.0781025352850823
"Afghanistan",2020-01-03,0.000343259165905733,300500,0,103.149379354673
"Albania",2020-01-03,0.00160581390010339,300500,0,482.547076981069
"Algeria",2020-01-03,0.000930437731283784,300500,0,279.596538250777
"Angola",2020-01-03,0.000280836204565817,300500,0,84.391279472028
"Antigua-Barbuda",2020-01-03,0.00104951120807627,300500,0,315.378118026919
"Argentina",2020-01-03,0.00146163699584733,300500,0,439.221917252123
"Armenia",2020-01-03,5.58450578868928e-05,300500,0,16.7814398950113
"Aruba",2020-01-03,2.17473542732611e-05,300500,0,6.53507995911496
"Australia",2020-01-03,0.0139753599791225,300500,0,4199.59567372631
"Austria",2020-01-03,0.0148808285258704,300500,0,4471.68897202406
"Azerbaijan",2020-01-03,0.000384203258827614,300500,0,115.453079277698
"Bahamas",2020-01-03,0.000290098966571095,300500,0,87.174739454614
"Bahrain",2020-01-03,0.000722629679339289,300500,0,217.150218641456
"Bangladesh",2020-01-03,0.00231730141645083,300500,0,696.349075643474
"Barbados",2020-01-03,0.00578318532155611,300500,0,1737.84718912761
"Belarus",2020-01-03,0.000240160597499162,300500,0,72.1682595484982
"Belgium",2020-01-03,0.00514902173151361,300500,3854.3225806452,5401.60361096504
"Belize",2020-01-03,5.2354741768962e-05,300500,0,15.7325999015731
"Benin",2020-01-03,3.06073874957009e-05,300500,0,9.19751994245812
"Bermuda",2020-01-03,0.000395076935964244,300500,0,118.720619257255
"Bolivia",2020-01-03,6.80611642996506e-05,300500,0,20.452379872045
