sequence_name,country,adm1,lineage,sample_date,decimal_date,taxon_label,cluster
Wales/PHWC-2AC93/2020,UK,UK-WLS,B.1.1,2020-04-06,2020.26229508197,Wales/PHWC-2AC93/2020,B.1.1_DTA_MCC_101
Wales/PHWC-2ACA2/2020,UK,UK-WLS,B.1.1,2020-04-06,2020.26229508197,Wales/PHWC-2ACA2/2020,B.1.1_DTA_MCC_530
Wales/PHWC-2ACFD/2020,UK,UK-WLS,B.1.1,2020-04-05,2020.25956284153,Wales/PHWC-2ACFD/2020,B.1.1_DTA_MCC_788
Wales/PHWC-2AD27/2020,UK,UK-WLS,B.1.1,2020-04-05,2020.25956284153,Wales/PHWC-2AD27/2020,B.1.1_DTA_MCC_595
Wales/PHWC-2AD72/2020,UK,UK-WLS,B.1.1,2020-04-05,2020.25956284153,Wales/PHWC-2AD72/2020,B.1.1_DTA_MCC_583
Wales/PHWC-2ADDC/2020,UK,UK-WLS,B.1.1.1,2020-04-05,2020.25956284153,Wales/PHWC-2ADDC/2020,B.1.1_DTA_MCC_47
Wales/PHWC-2ADEB/2020,UK,UK-WLS,B.1.1.1,2020-04-05,2020.25956284153,Wales/PHWC-2ADEB/2020,B.1.1_DTA_MCC_47
Wales/PHWC-2ADFA/2020,UK,UK-WLS,B.1.1.1,2020-04-06,2020.26229508197,Wales/PHWC-2ADFA/2020,B.1.1_DTA_MCC_47
Wales/PHWC-2AE51/2020,UK,UK-WLS,B.1.1,2020-04-07,2020.2650273224,Wales/PHWC-2AE51/2020,B.1.1_DTA_MCC_1054
Wales/PHWC-2AE7F/2020,UK,UK-WLS,B.1.1.10,2020-04-07,2020.2650273224,Wales/PHWC-2AE7F/2020,B.1.1_DTA_MCC_40
Wales/PHWC-2AEBB/2020,UK,UK-WLS,B.1.1.10,2020-04-07,2020.2650273224,Wales/PHWC-2AEBB/2020,B.1.1_DTA_MCC_40
Wales/PHWC-2AED9/2020,UK,UK-WLS,B.1.1,2020-04-07,2020.2650273224,Wales/PHWC-2AED9/2020,B.1.1_DTA_MCC_119
Wales/PHWC-2AEF7/2020,UK,UK-WLS,B.1.1.2,2020-04-08,2020.26775956284,Wales/PHWC-2AEF7/2020,B.1.1_DTA_MCC_51
Wales/PHWC-2AF03/2020,UK,UK-WLS,B.1.1.1,2020-04-06,2020.26229508197,Wales/PHWC-2AF03/2020,B.1.1_DTA_MCC_47
Wales/PHWC-2AF30/2020,UK,UK-WLS,B.1.1,2020-04-06,2020.26229508197,Wales/PHWC-2AF30/2020,B.1.1_DTA_MCC_486
Wales/PHWC-2AF7C/2020,UK,UK-WLS,B.1.1,2020-04-07,2020.2650273224,Wales/PHWC-2AF7C/2020,B.1.1_DTA_MCC_352
Wales/PHWC-2AF9A/2020,UK,UK-WLS,B.1.1.1,2020-04-08,2020.26775956284,Wales/PHWC-2AF9A/2020,B.1.1_DTA_MCC_47
Wales/PHWC-2AFB8/2020,UK,UK-WLS,B.1.1,2020-04-07,2020.2650273224,Wales/PHWC-2AFB8/2020,B.1.1_DTA_MCC_1006
Wales/PHWC-2AFC7/2020,UK,UK-WLS,B.1.1,2020-04-07,2020.2650273224,Wales/PHWC-2AFC7/2020,B.1.1_DTA_MCC_9
Wales/PHWC-2AFD6/2020,UK,UK-WLS,B.1.1,2020-04-07,2020.2650273224,Wales/PHWC-2AFD6/2020,B.1.1_DTA_MCC_1029
Wales/PHWC-2AFF4/2020,UK,UK-WLS,B.1.1,2020-04-08,2020.26775956284,Wales/PHWC-2AFF4/2020,B.1.1_DTA_MCC_763
Wales/PHWC-2B00F/2020,UK,UK-WLS,B.1.1,2020-04-07,2020.2650273224,Wales/PHWC-2B00F/2020,B.1.1_DTA_MCC_49
Wales/PHWC-2B01E/2020,UK,UK-WLS,B.1.1,2020-04-08,2020.26775956284,Wales/PHWC-2B01E/2020,B.1.1_DTA_MCC_60
Wales/PHWC-2B02D/2020,UK,UK-WLS,B.1.1.1,2020-04-08,2020.26775956284,Wales/PHWC-2B02D/2020,B.1.1_DTA_MCC_47
Wales/PHWC-2B03C/2020,UK,UK-WLS,B.1.1,2020-04-08,2020.26775956284,Wales/PHWC-2B03C/2020,B.1.1_DTA_MCC_191
Wales/PHWC-2B0B4/2020,UK,UK-WLS,B.1.1.2,2020-04-07,2020.2650273224,Wales/PHWC-2B0B4/2020,B.1.1_DTA_MCC_51
Wales/PHWC-2B0D2/2020,UK,UK-WLS,B.1.1.2,2020-04-08,2020.26775956284,Wales/PHWC-2B0D2/2020,B.1.1_DTA_MCC_51
Wales/PHWC-2B11B/2020,UK,UK-WLS,B.1.1,2020-04-07,2020.2650273224,Wales/PHWC-2B11B/2020,B.1.1_DTA_MCC_76
Wales/PHWC-2B148/2020,UK,UK-WLS,B.1.1.2,2020-04-07,2020.2650273224,Wales/PHWC-2B148/2020,B.1.1_DTA_MCC_51
Wales/PHWC-2B166/2020,UK,UK-WLS,B.1.1.p15,2020-04-07,2020.2650273224,Wales/PHWC-2B166/2020,B.1.1_DTA_MCC_474
Wales/PHWC-2B1A2/2020,UK,UK-WLS,B.1.1,2020-04-07,2020.2650273224,Wales/PHWC-2B1A2/2020,B.1.1_DTA_MCC_316
Wales/PHWC-2B1B1/2020,UK,UK-WLS,B.1.1,2020-04-07,2020.2650273224,Wales/PHWC-2B1B1/2020,B.1.1_DTA_MCC_102
Wales/PHWC-2B1C0/2020,UK,UK-WLS,B.1.1.1,2020-04-08,2020.26775956284,Wales/PHWC-2B1C0/2020,B.1.1_DTA_MCC_47
Wales/PHWC-2B1FD/2020,UK,UK-WLS,B.1.1,2020-04-08,2020.26775956284,Wales/PHWC-2B1FD/2020,B.1.1_DTA_MCC_102
Wales/PHWC-2B218/2020,UK,UK-WLS,B.1.1.1,2020-04-08,2020.26775956284,Wales/PHWC-2B218/2020,B.1.1_DTA_MCC_47
Wales/PHWC-2B227/2020,UK,UK-WLS,B.1.1,2020-04-08,2020.26775956284,Wales/PHWC-2B227/2020,B.1.1_DTA_MCC_788
Wales/PHWC-2B263/2020,UK,UK-WLS,B.1.1,2020-04-08,2020.26775956284,Wales/PHWC-2B263/2020,B.1.1_DTA_MCC_1055
Wales/PHWC-2B2BE/2020,UK,UK-WLS,B.1.1,2020-04-08,2020.26775956284,Wales/PHWC-2B2BE/2020,B.1.1_DTA_MCC_115
Wales/PHWC-2B306/2020,UK,UK-WLS,B.1.1.1,2020-04-08,2020.26775956284,Wales/PHWC-2B306/2020,B.1.1_DTA_MCC_47
Wales/PHWC-2B315/2020,UK,UK-WLS,B.1.1.1,2020-04-08,2020.26775956284,Wales/PHWC-2B315/2020,B.1.1_DTA_MCC_47
Wales/PHWC-2B324/2020,UK,UK-WLS,B.1.1,2020-04-07,2020.2650273224,Wales/PHWC-2B324/2020,B.1.1_DTA_MCC_49
Wales/PHWC-2B412/2020,UK,UK-WLS,B.1.1,2020-04-11,2020.27595628415,Wales/PHWC-2B412/2020,B.1.1_DTA_MCC_670
Wales/PHWC-2B47C/2020,UK,UK-WLS,B.1.1.2,2020-04-11,2020.27595628415,Wales/PHWC-2B47C/2020,B.1.1_DTA_MCC_51
Wales/PHWC-2B48B/2020,UK,UK-WLS,B.1.1.1,2020-04-11,2020.27595628415,Wales/PHWC-2B48B/2020,B.1.1_DTA_MCC_47
Wales/PHWC-2B4A9/2020,UK,UK-WLS,B.1.1.1,2020-04-11,2020.27595628415,Wales/PHWC-2B4A9/2020,B.1.1_DTA_MCC_47
Wales/PHWC-2B55B/2020,UK,UK-WLS,B.1.1,2020-04-10,2020.27322404372,Wales/PHWC-2B55B/2020,B.1.1_DTA_MCC_276
Wales/PHWC-2B5C4/2020,UK,UK-WLS,B.1.1,2020-04-10,2020.27322404372,Wales/PHWC-2B5C4/2020,B.1.1_DTA_MCC_57
Wales/PHWC-2B5F1/2020,UK,UK-WLS,B.1.1,2020-04-13,2020.28142076503,Wales/PHWC-2B5F1/2020,B.1.1_DTA_MCC_323
Wales/PHWC-2B62B/2020,UK,UK-WLS,B.1.1,2020-04-10,2020.27322404372,Wales/PHWC-2B62B/2020,B.1.1_DTA_MCC_410
Wales/PHWC-2B667/2020,UK,UK-WLS,B.1.1.10,2020-04-12,2020.27868852459,Wales/PHWC-2B667/2020,B.1.1_DTA_MCC_40
Wales/PHWC-2B6B2/2020,UK,UK-WLS,B.1.1.2,2020-04-12,2020.27868852459,Wales/PHWC-2B6B2/2020,B.1.1_DTA_MCC_51
Wales/PHWC-2B6C1/2020,UK,UK-WLS,B.1.1.2,2020-04-12,2020.27868852459,Wales/PHWC-2B6C1/2020,B.1.1_DTA_MCC_51
Wales/PHWC-2B6D0/2020,UK,UK-WLS,B.1.1,2020-04-06,2020.26229508197,Wales/PHWC-2B6D0/2020,B.1.1_DTA_MCC_140
Wales/PHWC-2B764/2020,UK,UK-WLS,B.1.1.2,2020-04-12,2020.27868852459,Wales/PHWC-2B764/2020,B.1.1_DTA_MCC_51
Wales/PHWC-2B791/2020,UK,UK-WLS,B.1.1.1,2020-04-13,2020.28142076503,Wales/PHWC-2B791/2020,B.1.1_DTA_MCC_47
Wales/PHWC-2B7A0/2020,UK,UK-WLS,B.1.1.1,2020-04-12,2020.27868852459,Wales/PHWC-2B7A0/2020,B.1.1_DTA_MCC_1056
Wales/PHWC-2B7BF/2020,UK,UK-WLS,B.1.1,2020-04-12,2020.27868852459,Wales/PHWC-2B7BF/2020,B.1.1_DTA_MCC_316
Wales/PHWC-2B7FB/2020,UK,UK-WLS,B.1.1,2020-04-07,2020.2650273224,Wales/PHWC-2B7FB/2020,B.1.1_DTA_MCC_98
Wales/PHWC-2B816/2020,UK,UK-WLS,B.1.1.1,2020-04-09,2020.27049180328,Wales/PHWC-2B816/2020,B.1.1_DTA_MCC_47
Wales/PHWC-2B843/2020,UK,UK-WLS,B.1.1,2020-04-10,2020.27322404372,Wales/PHWC-2B843/2020,B.1.1_DTA_MCC_24
Wales/PHWC-2B852/2020,UK,UK-WLS,B.1.1,2020-04-08,2020.26775956284,Wales/PHWC-2B852/2020,B.1.1_DTA_MCC_411
Wales/PHWC-2B861/2020,UK,UK-WLS,B.1.1,2020-04-08,2020.26775956284,Wales/PHWC-2B861/2020,B.1.1_DTA_MCC_347
Wales/PHWC-2B8AD/2020,UK,UK-WLS,B.1.1,2020-04-09,2020.27049180328,Wales/PHWC-2B8AD/2020,B.1.1_DTA_MCC_788
Wales/PHWC-2B8BC/2020,UK,UK-WLS,B.1.1,2020-04-09,2020.27049180328,Wales/PHWC-2B8BC/2020,B.1.1_DTA_MCC_1029
Wales/PHWC-2B8DA/2020,UK,UK-WLS,B.1.1,2020-04-09,2020.27049180328,Wales/PHWC-2B8DA/2020,B.1.1_DTA_MCC_788
Wales/PHWC-2B8F8/2020,UK,UK-WLS,B.1.1,2020-04-08,2020.26775956284,Wales/PHWC-2B8F8/2020,B.1.1_DTA_MCC_303
Wales/PHWC-2B922/2020,UK,UK-WLS,B.1.1.1,2020-04-22,2020.30601092896,Wales/PHWC-2B922/2020,B.1.1_DTA_MCC_47
Wales/PHWC-2B940/2020,UK,UK-WLS,B.1.1,2020-04-09,2020.27049180328,Wales/PHWC-2B940/2020,B.1.1_DTA_MCC_9
Wales/PHWC-2B96E/2020,UK,UK-WLS,B.1.1.2,2020-04-08,2020.26775956284,Wales/PHWC-2B96E/2020,B.1.1_DTA_MCC_51
Wales/PHWC-2B9B9/2020,UK,UK-WLS,B.1.1,2020-03-28,2020.23770491803,Wales/PHWC-2B9B9/2020,B.1.1_DTA_MCC_583
Wales/PHWC-2BB1D/2020,UK,UK-WLS,B.1.1,2020-04-06,2020.26229508197,Wales/PHWC-2BB1D/2020,B.1.1_DTA_MCC_108
Wales/PHWC-2BB4A/2020,UK,UK-WLS,B.1.1.2,2020-03-29,2020.24043715847,Wales/PHWC-2BB4A/2020,B.1.1_DTA_MCC_51
Wales/PHWC-2BB59/2020,UK,UK-WLS,B.1.1.2,2020-03-29,2020.24043715847,Wales/PHWC-2BB59/2020,B.1.1_DTA_MCC_51
Wales/PHWC-2BB86/2020,UK,UK-WLS,B.1.1,2020-03-29,2020.24043715847,Wales/PHWC-2BB86/2020,B.1.1_DTA_MCC_1057
Wales/PHWC-2BB95/2020,UK,UK-WLS,B.1.1,2020-03-29,2020.24043715847,Wales/PHWC-2BB95/2020,B.1.1_DTA_MCC_76
Wales/PHWC-2BC38/2020,UK,UK-WLS,B.1.1,2020-04-22,2020.30601092896,Wales/PHWC-2BC38/2020,B.1.1_DTA_MCC_24
Wales/PHWC-2BCA1/2020,UK,UK-WLS,B.1.1,2020-04-10,2020.27322404372,Wales/PHWC-2BCA1/2020,B.1.1_DTA_MCC_158
Wales/PHWC-2BD71/2020,UK,UK-WLS,B.1.1,2020-04-08,2020.26775956284,Wales/PHWC-2BD71/2020,B.1.1_DTA_MCC_316
Wales/PHWC-2BDAE/2020,UK,UK-WLS,B.1.1,2020-04-10,2020.27322404372,Wales/PHWC-2BDAE/2020,B.1.1_DTA_MCC_504
Wales/PHWC-2BDBD/2020,UK,UK-WLS,B.1.1,2020-04-09,2020.27049180328,Wales/PHWC-2BDBD/2020,B.1.1_DTA_MCC_316
Wales/PHWC-2BDCC/2020,UK,UK-WLS,B.1.1,2020-04-09,2020.27049180328,Wales/PHWC-2BDCC/2020,B.1.1_DTA_MCC_410
Wales/PHWC-2BDDB/2020,UK,UK-WLS,B.1.1.1,2020-04-10,2020.27322404372,Wales/PHWC-2BDDB/2020,B.1.1_DTA_MCC_47
Wales/PHWC-2BDEA/2020,UK,UK-WLS,B.1.1.1,2020-04-10,2020.27322404372,Wales/PHWC-2BDEA/2020,B.1.1_DTA_MCC_47
Wales/PHWC-2BDF9/2020,UK,UK-WLS,B.1.1,2020-04-09,2020.27049180328,Wales/PHWC-2BDF9/2020,B.1.1_DTA_MCC_49
Wales/PHWC-2BE50/2020,UK,UK-WLS,B.1.1,2020-04-10,2020.27322404372,Wales/PHWC-2BE50/2020,B.1.1_DTA_MCC_316
Wales/PHWC-2BEBA/2020,UK,UK-WLS,B.1.1,2020-04-10,2020.27322404372,Wales/PHWC-2BEBA/2020,B.1.1_DTA_MCC_316
Wales/PHWC-2BEE7/2020,UK,UK-WLS,B.1.1.16,2020-04-10,2020.27322404372,Wales/PHWC-2BEE7/2020,B.1.1_DTA_MCC_1058
Wales/PHWC-2BEF6/2020,UK,UK-WLS,B.1.1,2020-04-08,2020.26775956284,Wales/PHWC-2BEF6/2020,B.1.1_DTA_MCC_316
Wales/PHWC-2BF02/2020,UK,UK-WLS,B.1.1,2020-04-08,2020.26775956284,Wales/PHWC-2BF02/2020,B.1.1_DTA_MCC_1029
Wales/PHWC-2BF20/2020,UK,UK-WLS,B.1.1,2020-04-08,2020.26775956284,Wales/PHWC-2BF20/2020,B.1.1_DTA_MCC_316
Wales/PHWC-2BF3F/2020,UK,UK-WLS,B.1.1.16,2020-04-08,2020.26775956284,Wales/PHWC-2BF3F/2020,B.1.1_DTA_MCC_1058
Wales/PHWC-2BF4E/2020,UK,UK-WLS,B.1.1,2020-04-08,2020.26775956284,Wales/PHWC-2BF4E/2020,B.1.1_DTA_MCC_1059
Wales/PHWC-2BFC6/2020,UK,UK-WLS,B.1.1,2020-04-02,2020.25136612022,Wales/PHWC-2BFC6/2020,B.1.1_DTA_MCC_188
Wales/PHWC-2BFF3/2020,UK,UK-WLS,B.1.1.1,2020-04-02,2020.25136612022,Wales/PHWC-2BFF3/2020,B.1.1_DTA_MCC_47
Wales/PHWC-2C059/2020,UK,UK-WLS,B.1.1,2020-04-04,2020.25683060109,Wales/PHWC-2C059/2020,B.1.1_DTA_MCC_583
Wales/PHWC-2C0D1/2020,UK,UK-WLS,B.1.1,2020-04-04,2020.25683060109,Wales/PHWC-2C0D1/2020,B.1.1_DTA_MCC_583
Wales/PHWC-2C11A/2020,UK,UK-WLS,B.1.1.1,2020-04-04,2020.25683060109,Wales/PHWC-2C11A/2020,B.1.1_DTA_MCC_47
Wales/PHWC-2C129/2020,UK,UK-WLS,B.1.1,2020-04-04,2020.25683060109,Wales/PHWC-2C129/2020,B.1.1_DTA_MCC_347
Wales/PHWC-2C138/2020,UK,UK-WLS,B.1.1,2020-04-04,2020.25683060109,Wales/PHWC-2C138/2020,B.1.1_DTA_MCC_323
Wales/PHWC-2C165/2020,UK,UK-WLS,B.1.1,2020-04-04,2020.25683060109,Wales/PHWC-2C165/2020,B.1.1_DTA_MCC_348
Wales/PHWC-2C183/2020,UK,UK-WLS,B.1.1,2020-04-04,2020.25683060109,Wales/PHWC-2C183/2020,B.1.1_DTA_MCC_1060
Wales/PHWC-2C226/2020,UK,UK-WLS,B.1.1,2020-04-04,2020.25683060109,Wales/PHWC-2C226/2020,B.1.1_DTA_MCC_272
Wales/PHWC-2C235/2020,UK,UK-WLS,B.1.1,2020-04-04,2020.25683060109,Wales/PHWC-2C235/2020,B.1.1_DTA_MCC_176
Wales/PHWC-2C253/2020,UK,UK-WLS,B.1.1,2020-04-04,2020.25683060109,Wales/PHWC-2C253/2020,B.1.1_DTA_MCC_163
Wales/PHWC-2C29F/2020,UK,UK-WLS,B.1.1,2020-04-04,2020.25683060109,Wales/PHWC-2C29F/2020,B.1.1_DTA_MCC_703
Wales/PHWC-2C2DB/2020,UK,UK-WLS,B.1.1.p16,2020-04-03,2020.25409836066,Wales/PHWC-2C2DB/2020,B.1.1_DTA_MCC_1058
Wales/PHWC-2C2EA/2020,UK,UK-WLS,B.1.1,2020-03-30,2020.24316939891,Wales/PHWC-2C2EA/2020,B.1.1_DTA_MCC_316
Wales/PHWC-2C305/2020,UK,UK-WLS,B.1.1,2020-04-03,2020.25409836066,Wales/PHWC-2C305/2020,B.1.1_DTA_MCC_46
Wales/PHWC-2C314/2020,UK,UK-WLS,B.1.1,2020-04-03,2020.25409836066,Wales/PHWC-2C314/2020,B.1.1_DTA_MCC_316
Wales/PHWC-2C578/2020,UK,UK-WLS,B.1.1.10,2020-03-31,2020.24590163934,Wales/PHWC-2C578/2020,B.1.1_DTA_MCC_40
Wales/PHWC-2C587/2020,UK,UK-WLS,B.1.1,2020-03-31,2020.24590163934,Wales/PHWC-2C587/2020,B.1.1_DTA_MCC_46
Wales/PHWC-2C596/2020,UK,UK-WLS,B.1.1.2,2020-03-31,2020.24590163934,Wales/PHWC-2C596/2020,B.1.1_DTA_MCC_51
Wales/PHWC-2C5B4/2020,UK,UK-WLS,B.1.1,2020-03-31,2020.24590163934,Wales/PHWC-2C5B4/2020,B.1.1_DTA_MCC_1043
Wales/PHWC-2C727/2020,UK,UK-WLS,B.1.1.2,2020-03-31,2020.24590163934,Wales/PHWC-2C727/2020,B.1.1_DTA_MCC_51
Wales/PHWC-2C736/2020,UK,UK-WLS,B.1.1,2020-03-31,2020.24590163934,Wales/PHWC-2C736/2020,B.1.1_DTA_MCC_182
Wales/PHWC-2C745/2020,UK,UK-WLS,B.1.1.2,2020-03-31,2020.24590163934,Wales/PHWC-2C745/2020,B.1.1_DTA_MCC_51
Wales/PHWC-2C754/2020,UK,UK-WLS,B.1.1,2020-03-31,2020.24590163934,Wales/PHWC-2C754/2020,B.1.1_DTA_MCC_1029
Wales/PHWC-2C763/2020,UK,UK-WLS,B.1.1,2020-03-31,2020.24590163934,Wales/PHWC-2C763/2020,B.1.1_DTA_MCC_1029
Wales/PHWC-2C781/2020,UK,UK-WLS,B.1.1,2020-03-31,2020.24590163934,Wales/PHWC-2C781/2020,B.1.1_DTA_MCC_404
Wales/PHWC-2C790/2020,UK,UK-WLS,B.1.1,2020-03-31,2020.24590163934,Wales/PHWC-2C790/2020,B.1.1_DTA_MCC_16
Wales/PHWC-2C7BE/2020,UK,UK-WLS,B.1.1.2,2020-03-31,2020.24590163934,Wales/PHWC-2C7BE/2020,B.1.1_DTA_MCC_51
Wales/PHWC-2C860/2020,UK,UK-WLS,B.1.1.2,2020-04-01,2020.24863387978,Wales/PHWC-2C860/2020,B.1.1_DTA_MCC_51
Wales/PHWC-2C87F/2020,UK,UK-WLS,B.1.1.2,2020-04-01,2020.24863387978,Wales/PHWC-2C87F/2020,B.1.1_DTA_MCC_51
Wales/PHWC-2C8CA/2020,UK,UK-WLS,B.1.1,2020-04-01,2020.24863387978,Wales/PHWC-2C8CA/2020,B.1.1_DTA_MCC_1061
Wales/PHWC-2C8D9/2020,UK,UK-WLS,B.1.1,2020-04-01,2020.24863387978,Wales/PHWC-2C8D9/2020,B.1.1_DTA_MCC_139
Wales/PHWC-2C921/2020,UK,UK-WLS,B.1.1.2,2020-04-01,2020.24863387978,Wales/PHWC-2C921/2020,B.1.1_DTA_MCC_51
Wales/PHWC-2C94F/2020,UK,UK-WLS,B.1.1,2020-04-01,2020.24863387978,Wales/PHWC-2C94F/2020,B.1.1_DTA_MCC_24
Wales/PHWC-2C97C/2020,UK,UK-WLS,B.1.1.p11,2020-03-31,2020.24590163934,Wales/PHWC-2C97C/2020,B.1.1_DTA_MCC_371
Wales/PHWC-2C9C7/2020,UK,UK-WLS,B.1.1.2,2020-03-31,2020.24590163934,Wales/PHWC-2C9C7/2020,B.1.1_DTA_MCC_51
Wales/PHWC-2C9D6/2020,UK,UK-WLS,B.1.1.2,2020-03-31,2020.24590163934,Wales/PHWC-2C9D6/2020,B.1.1_DTA_MCC_51
Wales/PHWC-2CA5B/2020,UK,UK-WLS,B.1.1.10,2020-04-01,2020.24863387978,Wales/PHWC-2CA5B/2020,B.1.1_DTA_MCC_40
Wales/PHWC-2CA97/2020,UK,UK-WLS,B.1.1.2,2020-04-01,2020.24863387978,Wales/PHWC-2CA97/2020,B.1.1_DTA_MCC_51
Wales/PHWC-2CAB5/2020,UK,UK-WLS,B.1.1.2,2020-04-01,2020.24863387978,Wales/PHWC-2CAB5/2020,B.1.1_DTA_MCC_51
Wales/PHWC-2CB2B/2020,UK,UK-WLS,B.1.1.2,2020-04-01,2020.24863387978,Wales/PHWC-2CB2B/2020,B.1.1_DTA_MCC_51
Wales/PHWC-2CB3A/2020,UK,UK-WLS,B.1.1,2020-04-01,2020.24863387978,Wales/PHWC-2CB3A/2020,B.1.1_DTA_MCC_46
Wales/PHWC-2D243/2020,UK,UK-WLS,B.1.1,2020-04-02,2020.25136612022,Wales/PHWC-2D243/2020,B.1.1_DTA_MCC_347
Wales/PHWC-2D28F/2020,UK,UK-WLS,B.1.1,2020-04-02,2020.25136612022,Wales/PHWC-2D28F/2020,B.1.1_DTA_MCC_192
Wales/PHWC-2D2E9/2020,UK,UK-WLS,B.1.1.2,2020-04-04,2020.25683060109,Wales/PHWC-2D2E9/2020,B.1.1_DTA_MCC_51
Wales/PHWC-2D2F8/2020,UK,UK-WLS,B.1.1,2020-04-04,2020.25683060109,Wales/PHWC-2D2F8/2020,B.1.1_DTA_MCC_882
Wales/PHWC-2D304/2020,UK,UK-WLS,B.1.1.2,2020-04-04,2020.25683060109,Wales/PHWC-2D304/2020,B.1.1_DTA_MCC_51
Wales/PHWC-2D313/2020,UK,UK-WLS,B.1.1.2,2020-04-04,2020.25683060109,Wales/PHWC-2D313/2020,B.1.1_DTA_MCC_51
Wales/PHWC-2D331/2020,UK,UK-WLS,B.1.1,2020-04-04,2020.25683060109,Wales/PHWC-2D331/2020,B.1.1_DTA_MCC_303
Wales/PHWC-2D36E/2020,UK,UK-WLS,B.1.1.10,2020-04-04,2020.25683060109,Wales/PHWC-2D36E/2020,B.1.1_DTA_MCC_1062
Wales/PHWC-2D37D/2020,UK,UK-WLS,B.1.1,2020-04-04,2020.25683060109,Wales/PHWC-2D37D/2020,B.1.1_DTA_MCC_98
Wales/PHWC-2D3B9/2020,UK,UK-WLS,B.1.1,2020-04-04,2020.25683060109,Wales/PHWC-2D3B9/2020,B.1.1_DTA_MCC_163
Wales/PHWC-2D401/2020,UK,UK-WLS,B.1.1,2020-04-03,2020.25409836066,Wales/PHWC-2D401/2020,B.1.1_DTA_MCC_963
Wales/PHWC-2D410/2020,UK,UK-WLS,B.1.1,2020-04-03,2020.25409836066,Wales/PHWC-2D410/2020,B.1.1_DTA_MCC_703
Wales/PHWC-2D4E3/2020,UK,UK-WLS,B.1.1.1,2020-04-05,2020.25956284153,Wales/PHWC-2D4E3/2020,B.1.1_DTA_MCC_47
Wales/PHWC-2D50E/2020,UK,UK-WLS,B.1.1,2020-04-04,2020.25683060109,Wales/PHWC-2D50E/2020,B.1.1_DTA_MCC_49
Wales/PHWC-2D51D/2020,UK,UK-WLS,B.1.1,2020-04-04,2020.25683060109,Wales/PHWC-2D51D/2020,B.1.1_DTA_MCC_1063
Wales/PHWC-2D53B/2020,UK,UK-WLS,B.1.1,2020-04-04,2020.25683060109,Wales/PHWC-2D53B/2020,B.1.1_DTA_MCC_352
Wales/PHWC-2D5B3/2020,UK,UK-WLS,B.1.1,2020-04-04,2020.25683060109,Wales/PHWC-2D5B3/2020,B.1.1_DTA_MCC_316
Wales/PHWC-2D61A/2020,UK,UK-WLS,B.1.1,2020-04-05,2020.25956284153,Wales/PHWC-2D61A/2020,B.1.1_DTA_MCC_156
Wales/PHWC-2D6A1/2020,UK,UK-WLS,B.1.1,2020-04-04,2020.25683060109,Wales/PHWC-2D6A1/2020,B.1.1_DTA_MCC_57
Wales/PHWC-2D726/2020,UK,UK-WLS,B.1.1.1,2020-04-05,2020.25956284153,Wales/PHWC-2D726/2020,B.1.1_DTA_MCC_1064
Wales/PHWC-2DDF7/2020,UK,UK-WLS,B.1.1.2,2020-04-14,2020.28415300546,Wales/PHWC-2DDF7/2020,B.1.1_DTA_MCC_51
Wales/PHWC-2DE30/2020,UK,UK-WLS,B.1.1.2,2020-04-14,2020.28415300546,Wales/PHWC-2DE30/2020,B.1.1_DTA_MCC_51
Wales/PHWC-2DE5E/2020,UK,UK-WLS,B.1.1,2020-04-14,2020.28415300546,Wales/PHWC-2DE5E/2020,B.1.1_DTA_MCC_176
Wales/PHWC-2DEA9/2020,UK,UK-WLS,B.1.1,2020-04-07,2020.2650273224,Wales/PHWC-2DEA9/2020,B.1.1_DTA_MCC_176
Wales/PHWC-2DEB8/2020,UK,UK-WLS,B.1.1,2020-04-08,2020.26775956284,Wales/PHWC-2DEB8/2020,B.1.1_DTA_MCC_715
Wales/PHWC-2DEC7/2020,UK,UK-WLS,B.1.1.p16,2020-04-08,2020.26775956284,Wales/PHWC-2DEC7/2020,B.1.1_DTA_MCC_665
Wales/PHWC-2DED6/2020,UK,UK-WLS,B.1.1,2020-04-08,2020.26775956284,Wales/PHWC-2DED6/2020,B.1.1_DTA_MCC_316
Wales/PHWC-2DEE5/2020,UK,UK-WLS,B.1.1,2020-04-09,2020.27049180328,Wales/PHWC-2DEE5/2020,B.1.1_DTA_MCC_715
Wales/PHWC-2DF6A/2020,UK,UK-WLS,B.1.1.p11,2020-04-10,2020.27322404372,Wales/PHWC-2DF6A/2020,B.1.1_DTA_MCC_371
Wales/PHWC-2DFA6/2020,UK,UK-WLS,B.1.1.10,2020-04-10,2020.27322404372,Wales/PHWC-2DFA6/2020,B.1.1_DTA_MCC_40
Wales/PHWC-2DFD3/2020,UK,UK-WLS,B.1.1,2020-04-10,2020.27322404372,Wales/PHWC-2DFD3/2020,B.1.1_DTA_MCC_1030
Wales/PHWC-2E01B/2020,UK,UK-WLS,B.1.1.p11,2020-04-10,2020.27322404372,Wales/PHWC-2E01B/2020,B.1.1_DTA_MCC_1065
Wales/PHWC-2E039/2020,UK,UK-WLS,B.1.1,2020-04-10,2020.27322404372,Wales/PHWC-2E039/2020,B.1.1_DTA_MCC_763
Wales/PHWC-2E057/2020,UK,UK-WLS,B.1.1,2020-04-10,2020.27322404372,Wales/PHWC-2E057/2020,B.1.1_DTA_MCC_292
