cluster,seqs,tmrca,tmrca_calendar,oldest,mostrecent,treefile,cutoff,tmrca_HPD_upper,tmrca_HPD_lower,tmrca_range_upper,tmrca_range_lower,shift,tmrca_shifted,tmrca_shifted_calendar,detection_lag
B.1.pruned_DTA_MCC_568,3,2020.20925034844,2020-03-18,2020.2131147541,2020.24863387978,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.21308624737,2020.19941758052,2020.21310877319,2020.18246380559,10.3568831666667,2020.18095285345,2020-03-07,12
B.1.pruned_DTA_MCC_577,2,2020.20687016918,2020-03-17,2020.23770491803,2020.24590163934,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.23048679668,2020.18986392384,2020.2365497924,2020.18363122429,15.1758315,2020.16540614869,2020-03-02,26
B.1.pruned_DTA_MCC_579,3,2020.21134344689,2020-03-18,2020.23224043716,2020.25956284153,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.21134344689,2020.21134344689,2020.21134344689,2020.21134344689,10.3568831666667,2020.1830459519,2020-03-08,18
B.1.pruned_DTA_MCC_582,2,2020.24966291186,2020-04-01,2020.25409836066,2020.25409836066,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.25404357676,2020.23592005223,2020.25407719893,2020.20606540162,15.1758315,2020.20819889137,2020-03-17,17
B.1.pruned_DTA_MCC_583,3,2020.24512291108,2020-03-31,2020.25409836066,2020.30327868852,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.25401609756,2020.22398903889,2020.25401609756,2020.2075650446,10.3568831666667,2020.21682541609,2020-03-20,14
B.1.pruned_DTA_MCC_584,8,2020.25375899333,2020-04-03,2020.25683060109,2020.31967213115,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.25375899333,2020.25375899333,2020.25375899333,2020.25375899333,4.33319775,2020.24191965522,2020-03-30,5
B.1.pruned_DTA_MCC_586,2,2020.22665894628,2020-03-24,2020.22677595628,2020.2650273224,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.22665894628,2020.22665894628,2020.22665894628,2020.22665894628,15.1758315,2020.18519492579,2020-03-09,15
B.1.pruned_DTA_MCC_587,10,2020.20882869367,2020-03-17,2020.22131147541,2020.41803278689,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.22107968212,2020.19833509047,2020.22114564793,2020.17927980529,3.6103555,2020.19896433438,2020-03-14,8
B.1.pruned_DTA_MCC_591,3,2020.25000307665,2020-04-02,2020.26229508197,2020.27322404372,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.2618540137,2020.23312935698,2020.26202154795,2020.21135313276,10.3568831666667,2020.22170558166,2020-03-22,15
B.1.pruned_DTA_MCC_592,2,2020.25297502748,2020-04-03,2020.25956284153,2020.28142076503,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.25717302027,2020.23772495876,2020.25780604082,2020.23772495876,15.1758315,2020.21151100699,2020-03-18,18
B.1.pruned_DTA_MCC_595,3,2020.22204677247,2020-03-22,2020.24043715847,2020.24590163934,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.22204677247,2020.22204677247,2020.22204677247,2020.22204677247,10.3568831666667,2020.19374927748,2020-03-12,17
B.1.pruned_DTA_MCC_601,2,2020.2791893612,2020-04-12,2020.28415300546,2020.31147540984,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.28365395567,2020.27478112909,2020.28365395567,2020.27433591193,15.1758315,2020.23772534071,2020-03-28,17
B.1.pruned_DTA_MCC_606,3,2020.27313447457,2020-04-10,2020.2868852459,2020.29781420765,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.2859266859,2020.25011254703,2020.28680868584,2020.23265389139,10.3568831666667,2020.24483697958,2020-03-31,15
B.1.pruned_DTA_MCC_61,6,2020.18542211267,2020-03-09,2020.18852459016,2020.28961748634,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.18851321292,2020.1755460423,2020.18851696436,2020.16274209163,5.53793483333333,2020.17029114318,2020-03-03,7
B.1.pruned_DTA_MCC_62,545,2020.15773974256,2020-02-28,2020.18579234973,2020.45355191257,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.17016094216,2020.14066451954,2020.1724949934,2020.10937072529,0.772039142201835,2020.155630346,2020-02-27,11
B.1.pruned_DTA_MCC_621,4,2020.19881117669,2020-03-14,2020.20218579235,2020.29508196721,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.19881117669,2020.19881117669,2020.19881117669,2020.19881117669,7.947409,2020.17709694445,2020-03-06,9
B.1.pruned_DTA_MCC_623,2,2020.27011036463,2020-04-09,2020.30054644809,2020.31967213115,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.2991539712,2020.23178600473,2020.2991539712,2020.20929543402,15.1758315,2020.22864634414,2020-03-25,26
B.1.pruned_DTA_MCC_625,2,2020.16508819011,2020-03-01,2020.17213114754,2020.1912568306,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.16508819011,2020.16508819011,2020.16508819011,2020.16508819011,15.1758315,2020.12362416962,2020-02-15,18
B.1.pruned_DTA_MCC_632,8,2020.15611356296,2020-02-27,2020.15846994536,2020.33879781421,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.15846057282,2020.1501888605,2020.15846057282,2020.13189334361,4.33319775,2020.14427422485,2020-02-23,5
B.1.pruned_DTA_MCC_633,11,2020.21437406019,2020-03-19,2020.24043715847,2020.36338797814,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.23597311104,2020.19677519981,2020.23666979938,2020.1694204538,3.34750377272727,2020.20522787502,2020-03-16,13
B.1.pruned_DTA_MCC_634,2,2020.3201480874,2020-04-27,2020.32513661202,2020.32513661202,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.32513506718,2020.30545221859,2020.32513506718,2020.27116637283,15.1758315,2020.27868406691,2020-04-12,17
B.1.pruned_DTA_MCC_638,2,2020.25357070224,2020-04-03,2020.26775956284,2020.31420765027,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.26331627554,2020.25357070224,2020.26331627554,2020.25357070224,15.1758315,2020.21210668175,2020-03-19,20
B.1.pruned_DTA_MCC_639,9,2020.39901227437,2020-05-26,2020.42349726776,2020.42896174863,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.41371153296,2020.39715668792,2020.41371153296,2020.39715668792,3.93161872222222,2020.38827014671,2020-05-22,13
B.1.pruned_DTA_MCC_640,14,2020.21020324644,2020-03-18,2020.21857923497,2020.41803278689,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.21856809561,2020.19800291278,2020.21856809561,2020.18165386154,2.78425007142857,2020.20259600581,2020-03-15,6
B.1.pruned_DTA_MCC_648,2,2020.21877399185,2020-03-21,2020.22950819672,2020.2349726776,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.22941593488,2020.20285193991,2020.22942043887,2020.18882603188,15.1758315,2020.17730997136,2020-03-06,19
B.1.pruned_DTA_MCC_649,2,2020.21824016353,2020-03-21,2020.2349726776,2020.26229508197,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.23391506119,2020.19996011182,2020.23391506119,2020.1727730573,15.1758315,2020.17677614304,2020-03-06,21
B.1.pruned_DTA_MCC_650,17,2020.18834155659,2020-03-10,2020.21857923497,2020.30601092896,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.18834155659,2020.18834155659,2020.18834155659,2020.18834155659,2.41979179411765,2020.1817301036,2020-03-08,13
B.1.pruned_DTA_MCC_652,13,2020.2400526636,2020-03-29,2020.25409836066,2020.32513661202,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.25274507776,2020.21855909781,2020.25402341857,2020.18601816913,2.9431165,2020.23201136169,2020-03-26,8
B.1.pruned_DTA_MCC_656,3,2020.229857139,2020-03-25,2020.24316939891,2020.24590163934,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.24066466181,2020.20973230428,2020.24212642276,2020.196733972,10.3568831666667,2020.20155964401,2020-03-15,15
B.1.pruned_DTA_MCC_658,2,2020.24706926707,2020-03-31,2020.25136612022,2020.25956284153,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.250011376,2020.24706926707,2020.250011376,2020.24246080347,15.1758315,2020.20560524658,2020-03-16,17
B.1.pruned_DTA_MCC_665,2,2020.21477549943,2020-03-20,2020.21857923497,2020.27049180328,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.21856290991,2020.20647971939,2020.21856290991,2020.19365196303,15.1758315,2020.17331147894,2020-03-04,17
B.1.pruned_DTA_MCC_669,2,2020.21339845099,2020-03-19,2020.23224043716,2020.24863387978,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.23048797997,2020.19284042474,2020.23140357842,2020.18348946175,15.1758315,2020.1719344305,2020-03-04,22
B.1.pruned_DTA_MCC_673,16,2020.19745266938,2020-03-13,2020.21038251366,2020.2868852459,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.20730716292,2020.18594891984,2020.20850485706,2020.17555173955,2.526092125,2020.19055077833,2020-03-11,7
B.1.pruned_DTA_MCC_68,2,2020.18942557753,2020-03-10,2020.1912568306,2020.1912568306,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.18942557753,2020.18942557753,2020.18942557753,2020.18942557753,15.1758315,2020.14796155704,2020-02-24,16
B.1.pruned_DTA_MCC_680,2,2020.26993119903,2020-04-09,2020.27595628415,2020.30327868852,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.27590170821,2020.25219875146,2020.27590170821,2020.23313625061,15.1758315,2020.22846717854,2020-03-25,17
B.1.pruned_DTA_MCC_684,28,2020.18903580652,2020-03-10,2020.19672131148,2020.31147540984,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.19626846299,2020.17700949459,2020.19630499809,2020.167870042,1.75161828571429,2020.18424996421,2020-03-08,5
B.1.pruned_DTA_MCC_687,18,2020.16256185217,2020-02-29,2020.17759562842,2020.24316939891,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.17111837662,2020.15067531425,2020.17589694272,2020.14029894622,2.32530261111111,2020.15620856635,2020-02-27,8
B.1.pruned_DTA_MCC_689,7,2020.1676211154,2020-03-02,2020.18852459016,2020.30327868852,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.18085120925,2020.14828834484,2020.18599580036,2020.13455639012,4.84951364285714,2020.15437107812,2020-02-26,13
B.1.pruned_DTA_MCC_690,2,2020.23957842402,2020-03-29,2020.24590163934,2020.27595628415,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.24588966684,2020.21929691826,2020.24588966684,2020.19820164633,15.1758315,2020.19811440353,2020-03-14,17
B.1.pruned_DTA_MCC_691,7,2020.20753923791,2020-03-17,2020.22677595628,2020.30327868852,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.2184295709,2020.19084493488,2020.22489195593,2020.18151474921,4.84951364285714,2020.19428920063,2020-03-12,12
B.1.pruned_DTA_MCC_694,3,2020.24049233094,2020-03-29,2020.25136612022,2020.26229508197,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.25107958485,2020.22866208225,2020.25108140943,2020.21113455546,10.3568831666667,2020.21219483595,2020-03-19,14
B.1.pruned_DTA_MCC_698,4,2020.207058082,2020-03-17,2020.20765027322,2020.28142076503,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.207058082,2020.207058082,2020.207058082,2020.207058082,7.947409,2020.18534384976,2020-03-09,8
B.1.pruned_DTA_MCC_701,2,2020.21499225038,2020-03-20,2020.21857923497,2020.25683060109,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.21857864241,2020.20639623616,2020.21857864241,2020.19698557389,15.1758315,2020.17352822989,2020-03-05,16
B.1.pruned_DTA_MCC_702,11,2020.19662841889,2020-03-13,2020.20765027322,2020.30601092896,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.19662841889,2020.19662841889,2020.19662841889,2020.19662841889,3.34750377272727,2020.18748223372,2020-03-10,7
B.1.pruned_DTA_MCC_703,3,2020.20289951466,2020-03-15,2020.20765027322,2020.22677595628,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.20763924857,2020.19110362287,2020.20763924857,2020.17876996578,10.3568831666667,2020.17460201967,2020-03-05,12
B.1.pruned_DTA_MCC_705,7,2020.20136941514,2020-03-15,2020.21038251366,2020.23224043716,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.20954099465,2020.18832751753,2020.20964620334,2020.18055897972,4.84951364285714,2020.18811937786,2020-03-10,8
B.1.pruned_DTA_MCC_706,4,2020.21334287931,2020-03-19,2020.22131147541,2020.28961748634,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.22128658264,2020.19850096529,2020.22128658264,2020.18562129216,7.947409,2020.19162864707,2020-03-11,11
B.1.pruned_DTA_MCC_707,41,2020.20857356054,2020-03-17,2020.22131147541,2020.41530054645,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.22093469652,2020.19919339301,2020.22128935853,2020.18101505721,1.42419845121951,2020.20468230794,2020-03-16,6
B.1.pruned_DTA_MCC_710,74,2020.18681900233,2020-03-09,2020.22131147541,2020.38524590164,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.20032340936,2020.17218337354,2020.20274039941,2020.15900166106,1.10971204054054,2020.18378700222,2020-03-08,14
B.1.pruned_DTA_MCC_712,13,2020.21500347207,2020-03-20,2020.22404371585,2020.40163934426,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.2237598291,2020.20384369171,2020.22391167177,2020.19211180456,2.9431165,2020.20696217016,2020-03-17,6
B.1.pruned_DTA_MCC_713,7,2020.26332639836,2020-04-06,2020.27868852459,2020.31967213115,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.27763873355,2020.244542126,2020.27855262424,2020.22143977892,4.84951364285714,2020.25007636108,2020-04-02,10
B.1.pruned_DTA_MCC_715,3,2020.18903633462,2020-03-10,2020.19398907104,2020.23224043716,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.19361497289,2020.18167383311,2020.19396488903,2020.16503018418,10.3568831666667,2020.16073883963,2020-02-29,12
B.1.pruned_DTA_MCC_721,3,2020.25836331808,2020-04-05,2020.27868852459,2020.30327868852,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.25836331808,2020.25836331808,2020.25836331808,2020.25836331808,10.3568831666667,2020.23006582309,2020-03-25,18
B.1.pruned_DTA_MCC_722,4,2020.27679433548,2020-04-11,2020.29508196721,2020.34699453552,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.29481789771,2020.25196852003,2020.29481789771,2020.22643486384,7.947409,2020.25508010324,2020-04-03,15
B.1.pruned_DTA_MCC_723,8,2020.24607046769,2020-03-31,2020.24863387978,2020.34699453552,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.24607046769,2020.24607046769,2020.24607046769,2020.24607046769,4.33319775,2020.23423112958,2020-03-27,5
B.1.pruned_DTA_MCC_725,3,2020.22482891076,2020-03-23,2020.23224043716,2020.30054644809,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.23214612995,2020.20822636212,2020.23223614784,2020.18814755906,10.3568831666667,2020.19653141577,2020-03-13,13
B.1.pruned_DTA_MCC_731,2,2020.29538913109,2020-04-18,2020.30601092896,2020.31967213115,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.30599573507,2020.27182825111,2020.30599573507,2020.23956959739,15.1758315,2020.2539251106,2020-04-03,19
B.1.pruned_DTA_MCC_751,2,2020.18312877085,2020-03-08,2020.18579234973,2020.18579234973,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.18579180499,2020.17383213413,2020.18579180499,2020.1539878744,15.1758315,2020.14166475036,2020-02-22,16
B.1.pruned_DTA_MCC_752,2,2020.23086337293,2020-03-25,2020.2349726776,2020.2349726776,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.23492827008,2020.21524791267,2020.23493024091,2020.19971976239,15.1758315,2020.18939935244,2020-03-10,17
B.1.pruned_DTA_MCC_763,29,2020.19845034285,2020-03-14,2020.21038251366,2020.39071038251,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.20937195214,2020.18479802043,2020.21037750703,2020.1686544368,1.71601029310345,2020.19376179014,2020-03-12,6
B.1.pruned_DTA_MCC_765,2,2020.21737889432,2020-03-21,2020.22131147541,2020.22950819672,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.22129766207,2020.20446761268,2020.22129766207,2020.18623237393,15.1758315,2020.17591487383,2020-03-05,17
B.1.pruned_DTA_MCC_767,2,2020.25141031626,2020-04-02,2020.25409836066,2020.2650273224,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.25406633118,2020.2429731727,2020.25407052641,2020.21560356771,15.1758315,2020.20994629577,2020-03-18,16
B.1.pruned_DTA_MCC_768,5,2020.23799558087,2020-03-28,2020.26775956284,2020.31693989071,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.25866329997,2020.20990983256,2020.26294234156,2020.18020233462,6.5017245,2020.22023130628,2020-03-22,17
B.1.pruned_DTA_MCC_769,25,2020.23580916807,2020-03-27,2020.26775956284,2020.36338797814,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.23580916807,2020.23580916807,2020.23580916807,2020.23580916807,1.8755341,2020.23068475796,2020-03-25,14
B.1.pruned_DTA_MCC_773,4,2020.22584026316,2020-03-24,2020.25136612022,2020.27868852459,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.22584026316,2020.22584026316,2020.22584026316,2020.22584026316,7.947409,2020.20412603092,2020-03-16,17
B.1.pruned_DTA_MCC_776,38,2020.24264747755,2020-03-30,2020.2868852459,2020.41256830601,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.24264747755,2020.24264747755,2020.24264747755,2020.24264747755,1.47987307894737,2020.23860410848,2020-03-28,18
B.1.pruned_DTA_MCC_778,3,2020.27413604152,2020-04-10,2020.28961748634,2020.32240437158,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.27413604152,2020.27413604152,2020.27413604152,2020.27413604152,10.3568831666667,2020.24583854653,2020-03-31,16
B.1.pruned_DTA_MCC_782,3,2020.29051474344,2020-04-16,2020.29781420765,2020.32786885246,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.29051474344,2020.29051474344,2020.29051474344,2020.29051474344,10.3568831666667,2020.26221724845,2020-04-06,13
B.1.pruned_DTA_MCC_783,9,2020.23588966868,2020-03-27,2020.24316939891,2020.42349726776,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.23588966868,2020.23588966868,2020.23588966868,2020.23588966868,3.93161872222222,2020.22514754102,2020-03-23,7
B.1.pruned_DTA_MCC_786,34,2020.2967994505,2020-04-19,2020.31147540984,2020.47267759563,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.31136848341,2020.27333098474,2020.31136848341,2020.24543838557,1.56938914705882,2020.29251150201,2020-04-17,7
B.1.pruned_DTA_MCC_787,2,2020.2124762229,2020-03-19,2020.2349726776,2020.2349726776,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.2335356771,2020.19043939543,2020.2335356771,2020.14952148921,15.1758315,2020.17101220241,2020-03-04,23
B.1.pruned_DTA_MCC_79,5,2020.18513147608,2020-03-09,2020.19398907104,2020.29508196721,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.18513147608,2020.18513147608,2020.18513147608,2020.18513147608,6.5017245,2020.16736720149,2020-03-02,10
B.1.pruned_DTA_MCC_792,2,2020.23213487716,2020-03-26,2020.24316939891,2020.25136612022,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.24300403127,2020.20550122266,2020.24300403127,2020.19141363439,15.1758315,2020.19067085667,2020-03-11,19
B.1.pruned_DTA_MCC_795,6,2020.22718906326,2020-03-24,2020.24590163934,2020.31147540984,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.24159047096,2020.20657966164,2020.24418421017,2020.19077968759,5.53793483333333,2020.21205809377,2020-03-19,12
B.1.pruned_DTA_MCC_799,2,2020.24950655437,2020-04-01,2020.25409836066,2020.25409836066,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.2540899919,2020.23467537234,2020.2540899919,2020.22274900892,15.1758315,2020.20804253388,2020-03-17,17
B.1.pruned_DTA_MCC_800,6,2020.2545102103,2020-04-03,2020.2650273224,2020.30327868852,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.26441363365,2020.23421031895,2020.26474890373,2020.22046620151,5.53793483333333,2020.23937924081,2020-03-29,9
B.1.pruned_DTA_MCC_804,2,2020.25172021617,2020-04-02,2020.25683060109,2020.33606557377,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.25679768015,2020.23377611667,2020.25679925355,2020.21899205857,15.1758315,2020.21025619568,2020-03-18,17
B.1.pruned_DTA_MCC_805,5,2020.2487330616,2020-04-01,2020.26229508197,2020.33333333333,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.2487330616,2020.2487330616,2020.2487330616,2020.2487330616,6.5017245,2020.23096878701,2020-03-26,11
B.1.pruned_DTA_MCC_81,40,2020.18630570538,2020-03-09,2020.19398907104,2020.34699453552,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.19221587855,2020.17694584375,2020.19342273408,2020.17065037142,1.44182875,2020.18236628257,2020-03-08,4
B.1.pruned_DTA_MCC_82,13,2020.17741334036,2020-03-06,2020.19398907104,2020.25136612022,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.17741334036,2020.17741334036,2020.17741334036,2020.17741334036,2.9431165,2020.16937203845,2020-03-03,9
B.1.pruned_DTA_MCC_834,2,2020.23837458861,2020-03-28,2020.24316939891,2020.24316939891,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.24315694317,2020.22848627946,2020.24315694317,2020.21096255397,15.1758315,2020.19691056812,2020-03-13,17
B.1.pruned_DTA_MCC_837,4,2020.21004488136,2020-03-18,2020.23224043716,2020.25683060109,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.22474524921,2020.1932972933,2020.22662245688,2020.18450964329,7.947409,2020.18833064912,2020-03-10,16
B.1.pruned_DTA_MCC_838,8,2020.24838117615,2020-04-01,2020.25683060109,2020.34153005464,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.25680578674,2020.22776470838,2020.25680578674,2020.19983814506,4.33319775,2020.23654183804,2020-03-28,7
B.1.pruned_DTA_MCC_839,18,2020.20817243665,2020-03-17,2020.24043715847,2020.31693989071,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.22650282294,2020.18693657159,2020.23159250149,2020.17352814124,2.32530261111111,2020.20181915083,2020-03-15,14
B.1.pruned_DTA_MCC_840,13,2020.222031555,2020-03-22,2020.22677595628,2020.3306010929,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.22676344174,2020.2088534185,2020.22676344174,2020.19218392411,2.9431165,2020.21399025309,2020-03-19,5
B.1.pruned_DTA_MCC_841,8,2020.22207916641,2020-03-22,2020.23224043716,2020.31147540984,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.23222692834,2020.20386960268,2020.23222692834,2020.1872479523,4.33319775,2020.2102398283,2020-03-18,8
B.1.pruned_DTA_MCC_844,10,2020.24409310117,2020-03-30,2020.25956284153,2020.34153005464,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.25799726924,2020.22533254125,2020.25869532167,2020.1964134137,3.6103555,2020.23422874188,2020-03-27,9
B.1.pruned_DTA_MCC_846,3,2020.30234029704,2020-04-21,2020.3087431694,2020.36612021858,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.30873427228,2020.28042821541,2020.30873885202,2020.24454871053,10.3568831666667,2020.27404280205,2020-04-10,13
B.1.pruned_DTA_MCC_847,2,2020.24123922918,2020-03-29,2020.24590163934,2020.3087431694,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.24589262374,2020.22905920075,2020.24589262374,2020.22095523064,15.1758315,2020.19977520869,2020-03-14,17
B.1.pruned_DTA_MCC_849,6,2020.25130271207,2020-04-02,2020.28142076503,2020.34699453552,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.27111630716,2020.21898264047,2020.27774332049,2020.20027628367,5.53793483333333,2020.23617174258,2020-03-27,17
B.1.pruned_DTA_MCC_850,8,2020.25921373489,2020-04-05,2020.27322404372,2020.3306010929,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.27296277776,2020.24375262145,2020.27296277776,2020.21974147663,4.33319775,2020.24737439678,2020-04-01,9
B.1.pruned_DTA_MCC_851,8,2020.2604852658,2020-04-05,2020.27595628415,2020.32786885246,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.27486497981,2020.24302036996,2020.27521605575,2020.21732546761,4.33319775,2020.24864592769,2020-04-01,10
B.1.pruned_DTA_MCC_857,16,2020.20550762613,2020-03-16,2020.22950819672,2020.27868852459,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.21711349431,2020.1899963999,2020.22355775315,2020.18433953179,2.526092125,2020.19860573508,2020-03-14,11
B.1.pruned_DTA_MCC_858,9,2020.21052584691,2020-03-18,2020.22950819672,2020.31967213115,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.2281008281,2020.19090099312,2020.2294795494,2020.17767674659,3.93161872222222,2020.19978371925,2020-03-14,11
B.1.pruned_DTA_MCC_86,248,2020.18279772321,2020-03-08,2020.19398907104,2020.43715846995,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.19101454442,2020.16906607141,2020.19219334212,2020.15799188899,0.835573959677419,2020.18051473425,2020-03-07,5
B.1.pruned_DTA_MCC_860,3,2020.21658399976,2020-03-20,2020.24590163934,2020.27868852459,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.21658399976,2020.21658399976,2020.21658399976,2020.21658399976,10.3568831666667,2020.18828650477,2020-03-10,21
B.1.pruned_DTA_MCC_861,2,2020.23963880948,2020-03-29,2020.24316939891,2020.24590163934,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.24315288416,2020.22657872943,2020.24315288416,2020.20563350554,15.1758315,2020.19817478899,2020-03-14,16
B.1.pruned_DTA_MCC_862,2,2020.23844300003,2020-03-28,2020.24316939891,2020.24590163934,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.24315066261,2020.22079534257,2020.24315066261,2020.18841169415,15.1758315,2020.19697897954,2020-03-13,17
B.1.pruned_DTA_MCC_865,2,2020.23856246309,2020-03-28,2020.24316939891,2020.26229508197,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.24316533021,2020.2244691632,2020.24316533021,2020.19602774903,15.1758315,2020.1970984426,2020-03-13,17
B.1.pruned_DTA_MCC_866,7,2020.23251109644,2020-03-26,2020.24590163934,2020.27322404372,B.1.pruned-DTA-20200818.combined.MCC.tree,0.5,2020.24449395261,2020.21022247156,2020.24517765951,2020.19100894958,4.84951364285714,2020.21926105916,2020-03-21,10
